Date,CS,UBS,Unicredit,BancoSantander,BNP,Intesa,SocGen,BBVA
9/12/2022,199.347,72.244,158.289,79.377,66.999,141.43,76.564,76.151
9/13/2022,201.66,74.957,151.087,76.002,66.899,141.095,75.627,80.095
9/14/2022,203.798,73.932,146.464,75.172,68.335,137.335,77.851,81.433
9/15/2022,203.766,72.798,149.19,77.015,67.578,132.25,75.324,81.21
9/16/2022,208.309,72.917,145.309,75.503,66.337,131.67,71.953,79.315
9/19/2022,208.491,71.39,141.209,73.156,66.412,124.192,72.923,80.302
9/20/2022,221.267,71.543,139.146,73.981,64.622,119.24,71.479,80.11
9/21/2022,223.418,70.648,138.076,71.814,65.252,120.686,71.895,82.438
9/22/2022,215.814,68.081,137.56,72.966,64.279,114.145,70.905,85.822
9/23/2022,218.034,67.024,137.144,72.113,61.992,117.313,67.67,89.472
9/26/2022,227.657,65.822,133.941,70.09,61.149,119.789,65.44,86.295
9/27/2022,228.247,67.191,133.815,68.067,60.268,113.805,65.375,87.528
9/28/2022,233.021,69.105,133.909,68.146,60.56,111.745,66.035,87.321
9/29/2022,247.606,69.056,135.667,69.787,61.301,109.774,67.642,87.73
9/30/2022,250.066,69.625,137.59,70.449,60.814,109.937,68.457,86.85
10/3/2022,319.301,71.206,138.338,69.719,62.429,105.462,69.244,84.133
10/4/2022,304.048,71.84,140.746,70.514,63.835,103.527,70.626,83.007
10/5/2022,372.602,73.252,145.398,77.818,65.079,112.098,72.341,84.287
10/6/2022,345.709,74.094,147.619,79.58,65.007,112.061,72.65,84.132
10/7/2022,306.568,74.913,147.518,78.503,64.815,113.325,71.984,83.476
10/10/2022,305.66,75.393,145.361,76.912,65.639,117.877,72.899,85.763
10/11/2022,323.416,77.541,147.676,77.449,65.839,113.572,73.105,86.033
10/12/2022,335.036,79.221,147.91,77.535,67.583,114.614,74.17,93.398
10/13/2022,334.967,81.323,150.832,79.353,70.064,111.127,78.058,94.035
10/14/2022,318.398,79.567,154.655,82.111,71.053,108.619,79.878,93.931
10/17/2022,276.642,81.315,158.127,84.82,69.3,106.275,76.864,95.118
10/18/2022,257.532,80.78,156.384,81.301,69.896,106.196,77.454,98.071
10/19/2022,262.662,81.125,159.254,83.101,69.471,108.045,76.341,97.585
10/20/2022,268.226,80.504,157.418,82.945,68.885,108.451,75.976,99.263
10/21/2022,268.91,77.074,157.252,83.204,68.996,108.397,75.686,101.483
10/24/2022,265.431,76.139,156.611,83.75,66.3,103.314,74.183,99.873
10/25/2022,256.312,76.973,153.337,80.663,65.184,103.367,73.74,99.04
10/26/2022,259.289,78.291,149.676,79.005,66.066,102.453,75.853,93.49
10/27/2022,254.408,78.455,151.203,79.309,67.464,104.344,76.299,95.734
10/28/2022,258.052,80.933,152.733,80.23,67.502,105.254,77.088,94.181
10/31/2022,258.966,81.118,152.526,80.032,70.697,104.582,79.607,97.559
11/1/2022,259.637,89.065,155.92,80.864,70.88,104.372,79.723,99.123
11/2/2022,273.862,89.94,156.256,80.987,75.937,104.156,85.258,100.76
11/3/2022,327.073,93.584,164.605,89.847,76.289,99.916,86.125,102.115
11/4/2022,317.103,97.988,165.992,90.745,79.288,100.44,88.371,102.075
11/7/2022,314.495,102.586,166.193,90.507,81.82,103.774,90.871,98.558
11/8/2022,307.711,103.186,170.263,92.571,84.83,109.741,95.022,96.602
11/9/2022,338.787,105.458,174.21,96.437,84.193,110.822,95.096,94.163
11/10/2022,303.827,109.785,175.183,96.064,85.158,113.098,95.528,95.695
11/11/2022,295.317,106.809,176.696,96.21,89.461,112.377,99.215,95.183
11/14/2022,298.473,115.63,180.872,99.399,87.349,113.062,97.907,96.063
11/15/2022,298.097,109.46,176.306,97.504,86.948,112.652,97.958,94.023
11/16/2022,320.058,116.266,176.477,96.969,83.002,112.255,93.208,90.993
11/17/2022,344.36,121,167.737,88.469,84.64,112.667,95.903,90.213
11/18/2022,321.437,125.952,170.439,89.628,85.592,111.75,94.431,88.453
11/21/2022,318.785,127.924,168.837,88.223,88.23,111.16,96.452,86.868
11/22/2022,293.588,128.566,170.325,90.776,89.22,111.566,97.987,87.289
11/23/2022,329.53,133.956,171.061,94.162,89.893,111.155,100.666,85.434
11/24/2022,330.769,134.924,173.628,96.301,94.935,108.754,116.854,85.95
11/25/2022,343.539,129.056,173.515,96.811,95.108,106.486,118.989,91.214
11/28/2022,401.268,120.242,172.997,99.135,91.909,106.358,109.515,86.183
11/29/2022,404.97,110.057,168.019,96.118,89.665,104.548,104.599,84.523
11/30/2022,444.443,111.99,165.498,94.901,85.586,101.589,100.612,82.95
12/1/2022,425.214,111.178,159.253,92.414,87.816,102.621,102.494,82.866
12/2/2022,409.323,111.443,161.133,93.223,86.409,101.939,101.374,79.427
12/5/2022,391.648,109.33,159.472,93.403,85.579,102.378,101.366,73.07
12/6/2022,392.678,102.012,160.226,94.111,84.74,102.831,99.606,73.077
12/7/2022,396.102,96.35,154.914,90.633,79.178,105.104,94.041,70.662
12/8/2022,417.438,97.327,151.38,87.756,78.074,104.849,92.447,71.783
12/9/2022,407.519,96.725,145.841,87.002,77.38,102.944,91.643,75.582
12/12/2022,403.046,97.745,139.561,86.437,79.854,105.047,93.263,71.543
12/13/2022,377.513,95.742,137.374,85.872,77.429,105.392,90.266,71.457
12/14/2022,376.798,95.512,139.484,86.105,76.367,104.181,87.377,68.42
12/15/2022,384.298,97.33,135.929,84.375,77.427,101.393,89.687,67.615
12/16/2022,394.637,92.695,139.294,84.982,80.688,99.144,91.806,65.063
12/19/2022,392.67,89.533,141.628,90.821,76.038,97.578,85.862,64.607
12/20/2022,396.373,90.019,135.877,86.738,71.331,96.731,81.671,66.054
12/21/2022,394.564,91.656,134.285,84.396,68.073,98.238,78.11,65.712
12/22/2022,392.826,82.332,134.399,83.571,69.038,95.87,80.924,65.581
12/23/2022,392.907,82.188,134.7,83.659,64.637,95.021,75.873,63.137
12/26/2022,391.632,82.747,129.654,80.568,62.83,88.314,72.956,64.048
12/27/2022,393.653,81.315,125.842,73.73,62.055,88.323,72.818,64.65
12/28/2022,388.467,82.69,127.167,73.652,58.95,87.737,68.877,65.121
12/29/2022,387.327,84.82,125.455,71.803,61.431,85.148,70.284,65.349
12/30/2022,377.908,82.997,126.819,72.261,63.56,85.252,72.25,64.224
1/2/2023,376.882,82.846,130.332,76.418,60.885,83.846,68.608,64.638
1/3/2023,382.166,78.223,126.419,72.72,61.322,86.394,69.638,64.707
1/4/2023,379.646,75.563,126.644,72.69,58.202,86.909,64.537,62.038
1/5/2023,389.922,72.954,123.294,70.429,57.144,85.726,63.597,61.97
1/6/2023,382.475,73.199,120.361,68.813,55.573,86.157,60.574,64.236
1/9/2023,364.484,76.737,117.805,67.008,57.515,85.724,62.067,67.241
1/10/2023,367.732,77.42,116.554,67.585,59.696,86.947,63.831,66.871
1/11/2023,348.702,82.27,119.033,69.539,59.469,87.07,63.177,68.374
1/12/2023,331.913,80.143,118.397,69.371,61.226,88.407,65.409,67.393
1/13/2023,325.149,80.346,118.092,68.898,58.851,89.636,63.486,67.714
1/16/2023,328.386,80.187,113.535,65.724,60.978,89.467,64.736,67.785
1/17/2023,326.543,81.575,113.764,66.857,61.022,91.072,64.601,67.625
1/18/2023,298.437,81.742,113.828,66.925,62.19,89.768,65.377,67.821
1/19/2023,313.738,81.821,114.885,67.104,62.675,89.973,64.886,67.484
1/20/2023,319.215,80.799,115.313,67.742,61.587,90.038,65.133,67.19
1/23/2023,309.629,81.382,114.903,67.213,61.894,90.671,65.438,66.806
1/24/2023,293.785,77.158,113.869,66.914,62.447,77.517,65.799,66.59
1/25/2023,290.758,76.666,113.869,66.742,60.122,87.724,63.543,65.117
1/26/2023,272.224,79.698,109.557,64.365,60.302,88.405,63.406,63.333
1/27/2023,269.769,79.715,110.063,63.927,61.144,88.493,64.936,63.301
1/30/2023,280.522,78.89,113.506,65.11,64.577,89.549,68.118,62.581
1/31/2023,284.203,79.705,119.146,68.397,64.201,93.89,68.357,59.811
2/1/2023,283.807,79.066,119.205,68.311,65.508,103.846,69.345,60.215
2/2/2023,271.877,79.079,121.801,68.837,64.534,101.505,68.791,59.723
2/3/2023,287.758,78.98,119.888,68.713,64.354,110.703,69.781,58.845
2/6/2023,296.027,78.798,121.788,68.467,64.331,116.709,69.839,59.89
2/7/2023,283.974,79.139,122,68.691,64.136,118.121,69.572,60.032
2/8/2023,292.55,78.508,121.42,68.508,64.314,120.872,69.894,59.154
2/9/2023,294.447,78.21,122.01,68.57,63.807,106.222,69.234,58.951
2/10/2023,319.662,76.981,121.36,67.718,63.64,104.679,69.033,62.491
2/13/2023,331.164,76.987,120.732,67.51,63.132,115.269,68.588,64.254
2/14/2023,324.236,75.31,121.28,67.579,62.852,117.756,68.452,63.281
2/15/2023,326.088,74.139,120.778,67.432,61.066,117.603,67.363,62.944
2/16/2023,327.566,73.836,118.287,64.962,59.6,117.703,66.804,62.951
2/17/2023,336.032,71.513,114.557,63.67,60.856,114.389,67.718,62.14
2/20/2023,335.517,65.178,113.751,64.032,58.334,106.443,66.836,63.025
2/21/2023,357.908,65.037,112.831,60.899,56.385,104.076,64.504,63.538
2/22/2023,363.847,63.485,110.266,59.548,56.669,100.571,64.92,63.719
2/23/2023,348.081,63.925,112.845,59.483,55.163,101.776,63.841,62.813
2/24/2023,352.539,64.105,111.738,59.254,54.556,91.218,63.231,59.095
2/27/2023,348.154,63.371,112.983,58.205,54.632,107.292,63.156,58.839
2/28/2023,345.273,63.148,113.736,59.718,54.721,107.06,63.84,60.758
3/1/2023,342.097,61.905,115.627,60.321,54.399,106.861,62.697,58.758
3/2/2023,350.142,64.197,115.241,59.902,53.133,105.978,61.1,59.316
3/3/2023,353.973,65.341,113.083,60.982,54.835,102.95,62.863,57.428
3/6/2023,356.868,64.418,116.822,66.17,55.42,101.823,64.014,60.383
3/7/2023,366.145,62.663,119.382,66.9,54.291,98.408,62.649,60.517
3/8/2023,373.312,64.197,117.977,66.263,54.963,98.093,61.861,59.906
3/9/2023,373.609,64.241,116.159,66.093,55.214,96.262,62.036,59.88
3/10/2023,417.67,64.985,114.581,66.283,54.143,98.014,60.861,59.136
3/13/2023,478.231,67.621,112.267,64.961,54.519,99.944,61.026,59.614
3/14/2023,548.624,67.871,112.938,65.173,54.939,101.415,62.379,59.802
3/15/2023,975.315,67.204,113.507,66.603,54.703,101.785,61.583,60.543
3/16/2023,1082.149,61.745,106.91,65.4,54.413,102.866,61.647,61.275
3/17/2023,959.247,62.354,104.986,66.994,50.55,112.233,57.605,60.468
3/20/2023,347.201,62.791,97.888,62.005,50.383,110.249,56.916,61.69
3/21/2023,237.089,61.391,97.22,63.171,50.723,107.53,57.592,60.635
3/22/2023,214.453,60.632,95.226,58.522,49.747,107.432,56.261,59.413
3/23/2023,217.439,60.291,92.755,56.559,49.383,111.645,55.195,58.942
3/24/2023,234.957,62.813,92.364,55.781,48.427,113.887,54.822,58.883
3/27/2023,228.591,62.765,91.46,54.805,50.815,119.465,57.153,56.791
3/28/2023,224.75,61.072,94.001,58.954,50.841,114.54,57.705,57.056
3/29/2023,214.308,60.48,92.653,56.932,49.787,114.946,56.249,56.843
3/30/2023,199.484,60.388,90.294,56.128,49.786,116.637,56.261,56.035
3/31/2023,187.512,61.299,90.44,55.655,49.025,115.51,56.174,58.229
4/3/2023,187.977,61.053,90.488,54.51,49.651,114.423,56.711,59.956
4/4/2023,193.466,63.693,91.776,55.502,49.364,111.828,56.686,68.263
4/5/2023,201.023,62.955,91.936,55.882,49.86,111.564,58.672,66.897
4/6/2023,202.104,62.008,94.656,57.232,50.318,109.676,58.9,76.085
4/7/2023,202.283,64.616,95.813,57.612,48.977,110.876,57.924,79.647
4/10/2023,202.247,63.483,95.367,55.965,50.001,108.521,58.159,90.553
4/11/2023,193.401,63.925,98.013,57.875,49.595,104.473,57.666,92.289
4/12/2023,190.37,63.447,95.545,56.467,49.116,103.876,57.198,83.242
4/13/2023,191.798,64.904,94.21,56.578,48.773,103.511,56.803,75.245
4/14/2023,183.279,63.095,92.144,55.282,49.863,110.691,57.147,78.277
4/17/2023,180.601,63.561,93.078,56.084,48.407,108.393,55.585,80.511
4/18/2023,175.086,63.876,89.567,53.582,48.376,103.786,55.814,78.857
4/19/2023,176.045,64.163,89.887,54.455,48.385,103.669,55.227,78.089
4/20/2023,173.635,65.726,90.208,54.777,48.954,102.861,56.748,75.666
4/21/2023,173.702,71.311,90.751,54.853,50.633,104.63,58.615,70.886
4/24/2023,170.297,78.567,91.832,55.535,53.28,102.938,62.593,70.027
4/25/2023,170.358,86.599,95.804,57.408,61.458,103.029,72.434,68.722
4/26/2023,172.587,107.041,109.3,64.56,60.036,102.639,69.698,68.259
4/27/2023,170.429,118.175,105.131,63.41,71.53,102.594,80.203,68.574
4/28/2023,168.264,132.592,116.75,70.124,72.822,98.799,84.766,68.595
5/1/2023,168.742,160.207,122.329,73.663,76.705,99.873,98.321,69.006
5/2/2023,171.708,126.107,123.104,84.925,77.891,99.207,97.983,69.306
5/3/2023,174.649,115.089,129.277,84.542,67.006,101.288,84.681,68.112
5/4/2023,182.771,115.25,113.699,76.723,61.379,104.237,78.655,65.118
5/5/2023,173.019,133.598,109.889,70.274,67.744,106.894,88.98,65.142
5/8/2023,173.057,133.482,118.655,75.456,74.026,109.869,98.303,64.401
5/9/2023,184.285,132.452,124.275,77.601,75.276,109.357,98.698,63.635
5/10/2023,183.739,128.046,124.63,76.112,75.63,108.392,99.392,62.427
5/11/2023,176.268,124.293,124.662,76.024,73.051,108.873,97.2,64.713
5/12/2023,172.456,115.699,120.721,72.828,68.778,109.532,86.133,63.055
5/15/2023,168.306,115.288,113.62,66.147,67.103,108.908,84.129,66.359
5/16/2023,163.625,110.453,108.33,63.994,66.247,109.778,80.849,65.246
5/17/2023,162.191,112.006,104.525,62.455,69.034,111.23,81.658,66.828
5/18/2023,165.072,111.13,107.63,63.354,72.109,107.996,83.743,72.428
5/19/2023,157.555,111.396,111.648,63.24,71.153,105.632,83.518,72.314
5/22/2023,153.086,111.573,115.435,63.515,71.409,103.342,83.785,72.403
5/23/2023,122.382,109.069,116.1,63.895,71.536,100.441,83.838,72.324
5/24/2023,129.846,106.621,116.093,63.978,68.899,99.185,81.676,75.326
5/25/2023,125.476,104.546,112.711,62.448,65.761,100.257,78.132,77.043
5/26/2023,123.09,98.191,108.386,60.398,65.519,101.791,78.312,80.911
5/29/2023,122.647,95.36,107.608,61.082,64.098,102.962,76.526,76.68
5/30/2023,121.21,92.987,104.804,60.218,63.121,104.443,75.674,77.219
5/31/2023,124.18,92.901,104.034,59.552,62.888,104.009,74.948,78.183
6/1/2023,122.199,94.158,103.351,59.432,64.906,102.432,78.878,78.522
6/2/2023,118.801,92.556,105.247,61.733,67.147,99.621,81.871,77.143
6/5/2023,117.023,92.957,107.47,62.062,68.959,96.153,83.179,74.264
6/6/2023,113.857,94.543,108.865,64.302,69.212,96.531,83.6,76.806
6/7/2023,114.14,96.093,109.793,63.893,70.309,97.891,84.749,75.884
6/8/2023,113.434,94.615,111.272,65.011,71.549,96.598,87.387,77.01
6/9/2023,110.645,94.067,119.065,67.606,70.757,95.78,86.23,76.567
6/12/2023,105.487,94.411,117.183,67.273,69.854,97.511,85.888,75.582
6/13/2023,105.587,96.086,113.328,67.418,69.67,97.568,85.919,74.868
6/14/2023,105.375,96.715,113.62,67.246,72.105,97.454,87.642,74.697
6/15/2023,107.547,100.319,113.68,68.481,73.333,97.995,88.363,76.108
6/16/2023,104.935,101.367,111.779,70.837,74.398,98.444,93.558,75.538
6/19/2023,105.705,101.877,115.666,74.958,71.963,96.31,90.842,74.397
6/20/2023,105.364,110.934,113.176,72.427,72.174,95.722,91.048,74.304
6/21/2023,99.705,110.551,113.349,72.021,74.081,95.317,92.229,73.347
6/22/2023,100.12,109.333,114.909,73.769,73.575,96.612,94.233,73.207
6/23/2023,100.806,107.004,114.049,73.818,72.487,98.792,93.086,72.172
6/26/2023,103.354,106.084,112.754,72.895,68.927,98.84,91.164,71.166
6/27/2023,102.538,105.262,110.647,72.959,69.959,97.861,90.061,70.776
6/28/2023,100.672,104.078,109.81,71.196,69.932,97.869,89.121,70.334
6/29/2023,100.467,102.034,108.279,70.476,71.097,103.715,88.9,70.441
6/30/2023,99.807,95.549,108.971,70.928,70.221,98.167,87.332,70.385
7/3/2023,97.829,94.473,107.274,69.374,67.791,95.462,84.582,70.623
7/4/2023,97.966,82.922,103.082,67.761,66.716,96.86,82.46,70.592
7/5/2023,98.646,85.101,102.991,67.574,67.51,97.545,82.827,70.244
7/6/2023,100.138,84.582,102.204,67.605,68.692,97.907,84.018,71.925
7/7/2023,100.729,78.281,107.698,68.563,67.845,98.329,82.778,71.651
7/10/2023,99.419,78.31,105.176,68.517,67.105,99.216,80.313,70.437
7/11/2023,93.477,77.03,102.189,67.189,66.579,101.081,79.819,70.351
7/12/2023,86.98,80.688,101.376,66.738,64.397,100.51,80.061,71.528
7/13/2023,86.616,79.249,101.587,65.834,65.062,99.936,82.473,71.663
7/14/2023,88.747,77.601,102.405,67.434,63.532,99.074,81.046,71.508
7/17/2023,93.046,77.536,100.906,65.275,62.907,97.891,76.435,72.496
7/18/2023,92.399,76.906,99.956,65.271,63.251,97.947,77.584,73.642
7/19/2023,91.567,77.605,100.138,65.424,62.695,97.929,74.101,72.747
7/20/2023,92.925,77.35,99.054,64.715,62.849,96.111,72.557,71.166
7/21/2023,93.044,77.695,97.981,64.754,63.37,96.526,73.681,70.062
7/24/2023,92.634,76.457,98.233,64.634,63.1,95.794,74.467,69.718
7/25/2023,92.959,76.811,97.66,65.35,61.709,95.616,74.079,67.709
7/26/2023,95.249,78.408,97.798,64.542,62.727,94.1,74.726,67.816
7/27/2023,92.59,80.039,98.661,65.312,64.116,95.815,75.976,67.978
7/28/2023,91.564,77.862,101.572,66.384,65.726,96.668,77.837,69.077
7/31/2023,90.812,78.15,102.858,67.266,64.833,97.716,77.003,69.073
8/1/2023,92.42,78.053,101.45,66.424,63.97,97.285,77.577,68.523
8/2/2023,93.06,77.416,101.154,66.749,64.804,96.551,77.498,67.072
8/3/2023,93.525,77.569,102.825,67.69,64.548,96.612,76.976,63.268
8/4/2023,92.532,78.46,103.294,67.729,65.407,96.727,77.201,61.374
8/7/2023,93.209,79.405,103.125,67.843,65.618,95.607,77.774,61.227
8/8/2023,93.55,78.334,103.161,68.728,66.39,94.763,77.648,61.97
8/9/2023,93.745,77.93,103.284,68.817,65.944,95.294,77.08,60.775
8/10/2023,94.409,76.895,102.353,67.772,65.1,94.015,75.376,59.7
8/11/2023,92.693,76.886,100.922,66.705,63.322,100.489,74.647,60.057
8/14/2023,94.396,75.822,99.483,65.319,61.585,101.02,72.523,58.727
8/15/2023,94.524,75.901,97.19,64.951,60.642,101.511,70.98,60.275
8/16/2023,93.64,75.496,95.178,63.509,60.85,102.832,69.671,60.277
8/17/2023,95.048,76.602,96.407,64.095,60.854,103.603,70.315,60.618
8/18/2023,97.328,77.059,97.217,64.014,61.764,106.627,71.731,59.205
8/21/2023,96.444,77.062,99.901,65.117,62.265,109.314,72.319,58.815
8/22/2023,95.789,74.01,100.848,65.519,60.905,102.775,70.796,57.624
8/23/2023,95.781,71.803,99.96,65.063,58.819,107.516,68.193,58.865
8/24/2023,93.781,71.179,95.529,63.4,55.461,109.992,63.192,60.49
8/25/2023,91.948,72.099,91.267,60.439,54.616,110.811,62.212,60.257
8/28/2023,92.504,72.832,89.947,59.499,55.536,111.949,63.664,59.032
8/29/2023,85.31,73.019,90.878,60.402,55.953,114.646,64.024,58.747
8/30/2023,87.682,71.636,92.25,60.983,54.771,115.142,63.005,59.754
8/31/2023,78.724,72.76,91.104,60.059,54.08,114.171,61.767,59.445
9/1/2023,78.239,73.496,90.593,58.577,54.294,112.244,61.979,57.602
9/4/2023,78.502,73.719,91.474,59.131,53.761,111.529,61.988,57.036
9/5/2023,80.787,73.422,91.891,59.208,53.56,112.714,62.221,58.501
9/6/2023,77.216,74.283,92.657,59.272,53.498,113.9,61.131,57.711
9/7/2023,79.717,72.737,92.731,59.145,52.929,116.207,60.836,59.392
9/8/2023,77.519,72.239,93.276,58.742,51.589,117.33,59.561,59.562
9/11/2023,76.613,71.991,89.266,57.285,50.953,119.396,58.604,60.311
9/12/2023,78.473,73.003,89.245,57.404,50.574,121.63,58.082,60.597
9/13/2023,75.991,74.128,89.505,57.262,51.27,120.587,59.035,59.98
9/14/2023,75.513,74.89,90.172,57.984,51.649,117.883,60.941,59.742
9/15/2023,76.251,74.654,93.059,58.586,51.862,118.647,60.256,59.26
9/18/2023,76.446,75.349,94.361,58.979,51.385,119.166,59.802,60.049
9/19/2023,73.698,76.401,92.285,58.217,50.671,118.641,59.676,60.011
9/20/2023,79.76,76.226,92.565,58.766,51.723,117.452,60.605,58.552
9/21/2023,77.246,74.886,98.566,59.246,50.799,116.528,60.633,58.133
9/22/2023,79.707,74.554,95.812,58.458,50.372,115.36,59.758,57.602
9/25/2023,78.411,75.237,93.582,57.266,50.95,110.501,59.655,58.163
9/26/2023,79.87,76.14,93.573,57.23,51.659,109.68,60.409,57.342
9/27/2023,79.888,77.055,94.837,57.916,51.875,108.105,60.072,58.095
9/28/2023,81.148,79.802,94.099,58.121,52.399,109.469,60.705,59.319
9/29/2023,80.506,80.429,95.006,59.103,52.906,107.343,61.372,59.664
10/2/2023,83.413,79.736,95.7,58.644,53.632,105.891,62.304,59.935
10/3/2023,84.819,79.085,97.035,60.452,54.151,105.919,62.496,58.952
10/4/2023,91.167,78.111,96.414,60.418,53.162,103.767,61.929,59.12
10/5/2023,86.777,77.251,95.69,59.99,52.735,99.816,61.457,59.213
10/6/2023,93.764,72.84,95.068,59.801,52.535,97.805,60.832,58.301
10/9/2023,93.636,73.286,94.411,58.733,52.164,97.855,60.542,57.899
10/10/2023,89.977,68.744,93.361,58.977,52.016,96.746,60.498,58.278
10/11/2023,87.449,66.706,92.934,58.964,50.601,95.89,59.389,58.29
10/12/2023,89.793,59.844,91.286,57.467,50.663,95.948,59.362,62.427
10/13/2023,91.57,60.406,92.324,58.047,50.678,95.757,59.776,63.93
10/16/2023,90.525,60.611,91.921,56.823,50.789,93.799,59.395,63.87
10/17/2023,90.848,65.506,91.801,57.027,50.085,93.123,58.626,64.595
10/18/2023,91.545,65.255,91.156,56.108,51.127,93.338,59.688,64.894
10/19/2023,92.844,63.63,92.72,57.403,51.442,93.678,60.262,65.506
10/20/2023,93.674,62.726,95.168,58.899,51.637,88.325,60.355,67.508
10/23/2023,93.822,61.244,97.772,58.936,51.668,88.909,60.206,65.516
10/24/2023,93.527,62.289,97.554,58.719,51.122,86.514,59.691,66.75
10/25/2023,94.721,63.493,96.425,57.578,51.107,86.897,59.875,70.448
10/26/2023,95.054,62.522,96.639,57.849,50.991,86.394,60.024,71.374
10/27/2023,88.916,60.534,96.019,57.847,50.3,85.88,59.526,72.345
10/30/2023,89.016,63.309,95.923,57.155,49.303,84.28,58.365,73.594
10/31/2023,92.614,62.711,94.482,56.164,50.138,85.159,59.254,74.019
11/1/2023,87.177,66.354,95.118,56.775,49.395,84.145,59.272,72.324
11/2/2023,85.345,68.988,94.261,55.971,52.942,84.55,62.375,71.399
11/3/2023,84.607,69.461,100.104,60.326,53.596,83.719,64.586,70.633
11/6/2023,87.387,71.114,101.306,61.917,53.788,79.822,65.307,72.091
11/7/2023,87.059,70.585,101.629,61.571,53.946,79.648,65.359,72.043
11/8/2023,85.89,72.861,102.791,62.207,54.966,80.412,66.676,72.777
11/9/2023,84.59,73.395,104.034,63.172,55.283,79.831,66.475,74.248
11/10/2023,88.344,72.925,107.195,62.827,55.731,79.714,67.163,75.564
11/13/2023,87.28,74.875,106.804,64.758,53.888,79.812,66.192,76.964
11/14/2023,84.909,76.408,100.783,63.268,54.157,80.139,66.995,76.461
11/15/2023,79.886,77.966,105.18,64.089,55.697,79.985,68.923,75.766
11/16/2023,80.028,79.973,107.615,68.289,57.794,80.41,69.952,75.95
11/17/2023,79.597,81.237,108.975,68.467,58.744,79.979,72.127,76.354
