Date,EZ-2,EZ-5,EZ-10,US-2,US-5,US-10
1/1/2010,1.67,2.15,2.4425,1.5827,2.35,2.8239
1/4/2010,1.68,2.16,2.441,1.5398,2.3475,2.7818
1/5/2010,1.7025,2.1725,2.4575,1.5556,2.35,2.7937
1/6/2010,1.73,2.195,2.488,1.5811,2.405,2.8445
1/7/2010,1.765,2.22,2.488,1.6155,2.3545,2.8551
1/8/2010,1.76,2.205,2.467,1.6061,2.392,2.849
1/11/2010,1.756,2.195,2.468,1.5933,2.329,2.7926
1/12/2010,1.743,2.171,2.446,1.5998,2.33,2.7793
1/13/2010,1.74,2.15,2.415,1.6311,2.29,2.7587
1/14/2010,1.7308,2.1338,2.3928,1.5926,2.273,2.7236
1/15/2010,1.7,2.103,2.368,1.567,2.275,2.73
1/18/2010,1.689,2.088,2.36,1.6592,2.31,2.7249
1/19/2010,1.76,2.075,2.355,1.6447,2.295,2.7032
1/20/2010,1.725,2.09,2.355,1.6142,2.212,2.6709
1/21/2010,1.6895,2.085,2.34,1.5514,2.1815,2.6504
1/22/2010,1.6995,2.047,2.311,1.5878,2.209,2.6706
1/25/2010,1.6425,2.0275,2.2875,1.6094,2.205,2.6893
1/26/2010,1.66,2.0288,2.2925,1.5765,2.21,2.6851
1/27/2010,1.615,1.9575,2.265,1.5506,2.232,2.6984
1/28/2010,1.6125,1.915,2.245,1.5259,2.134,2.6895
1/29/2010,1.51,1.895,2.2982,1.5722,2.244,2.7591
2/1/2010,1.5325,1.885,2.2365,1.6279,2.27,2.7638
2/2/2010,1.505,1.917,2.27,1.6293,2.29,2.7536
2/3/2010,1.605,1.92,2.27,1.6047,2.2295,2.6994
2/4/2010,1.506,1.896,2.253,1.5083,2.151,2.6342
2/5/2010,1.4375,1.8125,2.1925,1.4932,2.1355,2.6228
2/8/2010,1.4775,1.835,2.21,1.5536,2.191,2.659
2/9/2010,1.47,1.83,2.205,1.5314,2.1725,2.6555
2/10/2010,1.485,1.82,2.195,1.5546,2.222,2.6451
2/11/2010,1.543,1.874,2.226,1.5402,2.169,2.6223
2/12/2010,1.5475,1.857,2.205,1.53,2.198,2.62
2/15/2010,1.56,1.869,2.2125,1.5769,2.175,2.626
2/16/2010,1.5225,1.8565,2.2175,1.6102,2.217,2.6507
2/17/2010,1.584,1.852,2.215,1.6832,2.232,2.6818
2/18/2010,1.565,1.852,2.215,1.6303,2.1615,2.6555
2/19/2010,1.5525,1.862,2.208,1.5498,2.187,2.6428
2/22/2010,1.5475,1.8575,2.2138,1.5249,2.152,2.5841
2/23/2010,1.54,1.8313,2.1813,1.4981,2.134,2.576
2/24/2010,1.6088,1.8638,2.2088,1.4336,2.06,2.5325
2/25/2010,1.509,1.823,2.187,1.44,2.04,2.536
2/26/2010,1.497,1.821,2.183,1.4321,2.052,2.5208
3/1/2010,1.475,1.82,2.2,1.4322,2.055,2.5297
3/2/2010,1.504,1.8415,2.226,1.4615,2.07,2.5372
3/3/2010,1.51,1.864,2.248,1.4857,2.093,2.5182
3/4/2010,1.52,1.875,2.2425,1.4951,2.105,2.5777
3/5/2010,1.52,1.87,2.26,1.4894,2.147,2.6026
3/8/2010,1.54,1.87,2.245,1.4962,2.105,2.6073
3/9/2010,1.54,1.87,2.245,1.5035,2.12,2.598
3/10/2010,1.54,1.87,2.245,1.5166,2.108,2.5926
3/11/2010,1.55,1.845,2.22,1.5534,2.133,2.6134
3/12/2010,1.5659,1.8448,2.214,1.526,2.111,2.5967
3/15/2010,1.57,1.852,2.218,1.5264,2.111,2.5901
3/16/2010,1.591,1.859,2.214,1.5437,2.141,2.6129
3/17/2010,1.5875,1.835,2.203,1.5077,2.121,2.5834
3/18/2010,1.5695,1.8295,2.1855,1.4546,2.071,2.5714
3/19/2010,1.5835,1.819,2.176,1.4385,2.051,2.5545
3/22/2010,1.552,1.814,2.178,1.46,2.0425,2.5689
3/23/2010,1.5825,1.81,2.17,1.4059,2.056,2.5648
3/24/2010,1.543,1.7905,2.153,1.4071,2.061,2.5633
3/25/2010,1.555,1.8,2.165,1.4177,2.051,2.5476
3/26/2010,1.5675,1.837,2.177,1.39,2.046,2.5376
3/29/2010,1.6,1.823,2.16,1.424,2.045,2.5369
3/30/2010,1.657,1.822,2.159,1.484,2.115,2.5707
3/31/2010,1.699,1.877,2.187,1.4989,2.146,2.6094
4/1/2010,1.8125,1.9025,2.2025,1.526,2.161,2.6141
4/2/2010,1.83,1.93,2.205,1.5375,2.211,2.666
4/5/2010,1.83,1.93,2.2075,1.5583,2.191,2.66
4/6/2010,1.87,1.947,2.21,1.581,2.231,2.6755
4/7/2010,1.858,1.935,2.207,1.5967,2.231,2.6796
4/8/2010,1.843,1.92,2.182,1.6095,2.241,2.7022
4/9/2010,1.84,1.957,2.18,1.6207,2.24,2.7045
4/12/2010,1.837,1.913,2.17,1.6007,2.23,2.6815
4/13/2010,1.852,1.933,2.159,1.581,2.227,2.7077
4/14/2010,1.8425,1.919,2.165,1.6001,2.253,2.7263
4/15/2010,1.83,1.93,2.17,1.579,2.2175,2.694
4/16/2010,1.835,1.93,2.155,1.578,2.2285,2.6954
4/19/2010,1.83,1.8935,2.125,1.6533,2.264,2.7135
4/20/2010,1.816,1.891,2.133,1.6418,2.268,2.7183
4/21/2010,1.78,1.893,2.154,1.661,2.236,2.7031
4/22/2010,1.845,1.855,2.155,1.6881,2.292,2.7406
4/23/2010,1.86,1.945,2.19,1.6638,2.269,2.7459
4/26/2010,1.87,1.919,2.183,1.6376,2.261,2.7232
4/27/2010,1.784,1.892,2.161,1.656,2.284,2.7642
4/28/2010,1.761,1.873,2.153,1.7275,2.3205,2.8004
4/29/2010,1.7675,1.8838,2.15,1.7378,2.288,2.766
4/30/2010,1.7575,1.856,2.152,1.7155,2.309,2.7747
5/3/2010,1.759,1.86,2.17,1.7366,2.2685,2.6986
5/4/2010,1.779,1.875,2.173,1.6609,2.227,2.6637
5/5/2010,1.749,1.855,2.15,1.5754,2.164,2.5549
5/6/2010,1.705,1.83,2.13,1.5283,2.131,2.5975
5/7/2010,1.634,1.734,2.101,1.5588,2.207,2.6736
5/10/2010,1.745,1.86,2.205,1.6025,2.249,2.6973
5/11/2010,1.74,1.8375,2.215,1.6313,2.285,2.7548
5/12/2010,1.75,1.8425,2.195,1.616,2.263,2.7126
5/13/2010,1.75,1.8485,2.1845,1.5474,2.208,2.6563
5/14/2010,1.74,1.7875,2.16,1.4625,2.181,2.6327
5/17/2010,1.725,1.825,2.15,1.4309,2.17,2.5941
5/18/2010,1.7225,1.835,2.135,1.3252,2.101,2.5248
5/19/2010,1.68,1.796,2.1,1.159,1.9655,2.4037
5/20/2010,1.6,1.727,2.066,1.2025,2.002,2.4546
5/21/2010,1.612,1.694,2.042,1.2185,2.018,2.4834
5/24/2010,1.6095,1.6955,2.0445,1.274,2.074,2.451
5/25/2010,1.542,1.644,1.995,0.962,2.0125,2.4667
5/26/2010,1.539,1.647,2.002,1.0555,2.055,2.5713
5/27/2010,1.58,1.659,2.009,1.019,2.073,2.5423
5/28/2010,1.445,1.6385,1.987,1.019,2,2.545
5/31/2010,1.38,1.665,1.995,1.003,2.015,2.5201
6/1/2010,1.419,1.619,2.008,1.0315,2.0315,2.5689
6/2/2010,1.418,1.617,2.008,1.058,2.07,2.6009
6/3/2010,1.444,1.634,2.013,1.0125,1.9625,2.5024
6/4/2010,1.451,1.643,2.012,0.9805,1.9305,2.4598
6/7/2010,1.45,1.644,2.003,0.99,1.9395,2.4651
6/8/2010,1.419,1.596,1.95,0.899,1.935,2.4453
6/9/2010,1.424,1.612,1.963,0.928,1.96,2.5068
6/10/2010,1.429,1.618,1.978,0.916,1.94,2.4672
6/11/2010,1.432,1.619,1.967,0.9425,1.9425,2.4947
6/14/2010,1.435,1.621,1.969,0.9305,1.9305,2.5266
6/15/2010,1.4175,1.6175,1.9725,0.93,1.93,2.4772
6/16/2010,1.429,1.618,1.944,0.9515,1.9015,2.4909
6/17/2010,1.4425,1.625,1.943,0.942,1.86,2.4944
6/18/2010,1.425,1.618,1.94,0.982,1.89,2.5143
6/21/2010,1.468,1.637,1.954,0.9555,1.885,2.4753
6/22/2010,1.466,1.637,1.939,0.991,1.858,2.4677
6/23/2010,1.45,1.63,1.935,0.979,1.87,2.4512
6/24/2010,1.42,1.59,1.8925,0.9865,1.9165,2.4397
6/25/2010,1.4225,1.592,1.895,1.023,1.875,2.4216
6/28/2010,1.419,1.595,1.895,0.917,1.847,2.3878
6/29/2010,1.3875,1.576,1.8795,0.911,1.841,2.3566
6/30/2010,1.406,1.5885,1.8945,0.994,1.7855,2.3328
7/1/2010,1.392,1.545,1.885,1.022,1.772,2.3112
7/2/2010,1.382,1.57,1.885,1.015,1.805,2.311
7/5/2010,1.3945,1.577,1.886,0.9535,1.7035,2.2667
7/6/2010,1.382,1.555,1.875,0.948,1.698,2.2908
7/7/2010,1.362,1.545,1.85,0.961,1.74,2.3397
7/8/2010,1.377,1.529,1.851,1.0045,1.754,2.3718
7/9/2010,1.405,1.55,1.85,1.007,1.757,2.3826
7/12/2010,1.405,1.541,1.859,0.955,1.77,2.4185
7/13/2010,1.385,1.533,1.852,1.019,1.769,2.3708
7/14/2010,1.38,1.54,1.85,0.9515,1.7015,2.3292
7/15/2010,1.38,1.52,1.845,0.933,1.63,2.2266
7/16/2010,1.38,1.514,1.819,0.8535,1.603,2.2082
7/19/2010,1.388,1.51,1.821,0.823,1.573,2.22
7/20/2010,1.369,1.497,1.81,0.885,1.6,2.23
7/21/2010,1.34,1.45,1.7862,0.8565,1.607,2.243
7/22/2010,1.326,1.428,1.764,0.881,1.6555,2.254
7/23/2010,1.295,1.435,1.775,0.902,1.622,2.274
7/26/2010,1.33,1.451,1.796,1.024,1.674,2.301
7/27/2010,1.3775,1.475,1.815,1.006,1.66,2.281
7/28/2010,1.3975,1.48,1.801,0.996,1.666,2.267
7/29/2010,1.377,1.48,1.823,0.9635,1.633,2.247
7/30/2010,1.379,1.473,1.813,1.015,1.685,2.293
8/2/2010,1.423,1.51,1.855,1.0685,1.6885,2.282
8/3/2010,1.435,1.499,1.841,1.0765,1.7,2.2745
8/4/2010,1.436,1.512,1.837,1.09,1.7665,2.284
8/5/2010,1.4345,1.51,1.8345,1.121,1.69,2.27
8/6/2010,1.42,1.51,1.835,1.116,1.731,2.265
8/9/2010,1.4325,1.512,1.8325,1.099,1.7,2.256
8/10/2010,1.42,1.505,1.822,1.147,1.7,2.265
8/11/2010,1.42,1.505,1.822,1.037,1.6,2.226
8/12/2010,1.415,1.5,1.82,1.021,1.586,2.179
8/13/2010,1.41,1.498,1.8,0.984,1.585,2.159
8/16/2010,1.383,1.471,1.779,0.969,1.55,2.144
8/17/2010,1.353,1.435,1.749,0.969,1.56,2.139
8/18/2010,1.345,1.436,1.733,0.961,1.49,2.099
8/19/2010,1.316,1.389,1.695,0.95,1.5035,2.086
8/20/2010,1.304,1.385,1.689,0.871,1.471,2.0765
8/23/2010,1.299,1.383,1.679,0.909,1.4355,2.035
8/24/2010,1.274,1.369,1.659,0.919,1.469,2.071
8/25/2010,1.2575,1.35,1.645,0.92,1.47,2.051
8/26/2010,1.293,1.366,1.661,0.9805,1.5305,2.081
8/27/2010,1.3275,1.4,1.685,0.971,1.522,2.085
8/30/2010,1.305,1.375,1.665,0.8705,1.4205,2.01
8/31/2010,1.329,1.414,1.704,0.931,1.461,2.03
9/1/2010,1.419,1.494,1.776,0.929,1.459,2.04
9/2/2010,1.485,1.564,1.855,0.95,1.53,2.11
9/3/2010,1.475,1.543,1.8588,0.95,1.49,2.075
9/6/2010,1.573,1.615,1.8925,0.949,1.4485,2.0445
9/7/2010,1.544,1.57,1.835,0.9375,1.4575,2.059
9/8/2010,1.54,1.59,1.835,0.952,1.481,2.06
9/9/2010,1.51,1.565,1.795,1.033,1.567,2.16
9/10/2010,1.528,1.585,1.815,1.04,1.54,2.147
9/13/2010,1.56,1.611,1.84,0.9955,1.496,2.103
9/14/2010,1.505,1.58,1.825,1.015,1.536,2.105
9/15/2010,1.515,1.565,1.795,0.9845,1.484,2.103
9/16/2010,1.54,1.6,1.84,1.0205,1.4825,2.109
9/17/2010,1.514,1.556,1.804,0.988,1.488,2.107
9/20/2010,1.507,1.559,1.79,1.047,1.547,2.168
9/21/2010,1.5005,1.577,1.792,1.0605,1.5605,2.152
9/22/2010,1.551,1.62,1.82,1.035,1.535,2.147
9/23/2010,1.548,1.613,1.79,1.0755,1.562,2.16
9/24/2010,1.565,1.625,1.81,1.06,1.55,2.135
9/27/2010,1.545,1.615,1.805,1.08,1.5835,2.177
9/28/2010,1.58,1.61,1.785,1.082,1.562,2.1795
9/29/2010,1.552,1.601,1.785,1.061,1.603,2.197
9/30/2010,1.558,1.607,1.795,1.092,1.617,2.207
10/1/2010,1.622,1.625,1.77,1.123,1.603,2.195
10/4/2010,1.612,1.62,1.768,1.216,1.696,2.271
10/5/2010,1.592,1.595,1.765,1.264,1.744,2.3325
10/6/2010,1.5925,1.585,1.775,1.272,1.692,2.3
10/7/2010,1.519,1.5785,1.775,1.362,1.782,2.372
10/8/2010,1.5,1.55,1.78,1.3245,1.7445,2.325
10/11/2010,1.489,1.566,1.788,1.3045,1.7745,2.36
10/12/2010,1.473,1.553,1.788,1.398,1.932,2.425
10/13/2010,1.505,1.495,1.795,1.494,1.964,2.543
10/14/2010,1.495,1.571,1.835,1.3955,1.865,2.505
10/15/2010,1.538,1.62,1.877,1.3185,1.8285,2.454
10/18/2010,1.54,1.62,1.892,1.334,1.84,2.458
10/19/2010,1.538,1.617,1.89,1.254,1.7945,2.43
10/20/2010,1.54,1.62,1.885,1.3465,1.8465,2.478
10/21/2010,1.545,1.615,1.885,1.389,1.889,2.478
10/22/2010,1.545,1.615,1.885,1.375,1.915,2.547
10/25/2010,1.534,1.599,1.845,1.3955,1.9455,2.5665
10/26/2010,1.53,1.605,1.855,1.3455,1.895,2.542
10/27/2010,1.54,1.615,1.88,1.259,1.809,2.502
10/28/2010,1.49,1.6,1.875,1.1965,1.7965,2.478
10/29/2010,1.588,1.647,1.895,1.231,1.831,2.53
11/1/2010,1.55,1.62,1.887,1.207,1.845,2.54
11/2/2010,1.535,1.605,1.865,1.247,1.867,2.506
11/3/2010,1.525,1.591,1.853,1.266,1.886,2.433
11/4/2010,1.53,1.59,1.87,1.3405,1.9305,2.478
11/5/2010,1.523,1.607,1.87,1.373,1.9325,2.474
11/8/2010,1.515,1.597,1.86,1.426,1.976,2.5285
11/9/2010,1.516,1.58,1.855,1.372,1.972,2.47
11/10/2010,1.521,1.5925,1.8475,1.385,1.982,2.516
11/11/2010,1.501,1.565,1.8463,1.3315,1.9315,2.493
11/12/2010,1.517,1.583,1.873,1.329,1.949,2.502
11/15/2010,1.522,1.585,1.875,1.2225,1.8425,2.4535
11/16/2010,1.517,1.578,1.8805,1.2665,1.887,2.539
11/17/2010,1.525,1.575,1.855,1.323,1.901,2.556
11/18/2010,1.51,1.573,1.855,1.3315,1.9615,2.579
11/19/2010,1.506,1.5755,1.835,1.2845,1.9445,2.588
11/22/2010,1.544,1.602,1.875,1.2685,1.9085,2.541
11/23/2010,1.515,1.567,1.841,1.3065,1.9465,2.5965
11/24/2010,1.55,1.591,1.865,1.305,1.957,2.591
11/25/2010,1.535,1.605,1.885,1.3045,1.9445,2.57
11/26/2010,1.576,1.615,1.859,1.302,1.942,2.5585
11/29/2010,1.6225,1.636,1.905,1.238,1.877,2.549
11/30/2010,1.608,1.595,1.845,1.3015,1.9415,2.587
12/1/2010,1.65,1.67,1.92,1.33,1.99,2.625
12/2/2010,1.675,1.695,1.955,1.309,1.979,2.619
12/3/2010,1.687,1.699,1.945,1.3415,1.9515,2.5905
12/6/2010,1.655,1.775,1.965,1.39,2,2.6715
12/7/2010,1.702,1.71,1.9325,1.421,2.0555,2.575
12/8/2010,1.715,1.725,1.955,1.373,1.973,2.529
12/9/2010,1.72,1.717,1.9675,1.3945,1.9745,2.557
12/10/2010,1.728,1.721,1.985,1.3985,1.969,2.579
12/13/2010,1.738,1.725,1.975,1.4575,2.018,2.596
12/14/2010,1.77,1.74,1.995,1.5275,2.078,2.6755
12/15/2010,1.745,1.745,2.015,1.527,2.078,2.6895
12/16/2010,1.745,1.745,2.015,1.519,2.069,2.63
12/17/2010,1.791,1.77,2.025,1.553,2.053,2.624
12/20/2010,1.788,1.764,2.004,1.5835,2.083,2.628
12/21/2010,1.8,1.77,2.006,1.6075,2.1,2.628
12/22/2010,1.795,1.771,2.01,1.646,2.146,2.6375
12/23/2010,1.795,1.771,2.015,1.6325,2.14,2.635
12/24/2010,1.8175,1.795,2.03,1.656,2.128,2.643
12/27/2010,1.804,1.79,2.015,1.6425,2.128,2.635
12/28/2010,1.7963,1.7863,2.0213,1.66,2.142,2.64
12/29/2010,1.809,1.779,2.0388,1.698,2.118,2.634
12/30/2010,1.803,1.782,2.003,1.665,2.1125,2.62
12/31/2010,1.7225,1.76,2.035,1.7,2.0928,2.616
1/3/2011,1.803,1.782,2.02,1.73,2.145,2.63
1/4/2011,1.765,1.825,2.055,1.866,2.2655,2.69
1/5/2011,1.693,1.793,2.043,1.8345,2.284,2.6845
1/6/2011,1.825,1.885,2.085,1.8095,2.26,2.6495
1/7/2011,1.859,1.874,2.065,1.85,2.28,2.664
1/10/2011,1.875,1.874,2.0475,1.9395,2.34,2.712
1/11/2011,1.91,1.8775,2.0475,1.96,2.345,2.71
1/12/2011,1.915,1.88,2.045,1.875,2.27,2.67
1/13/2011,1.9475,1.92,2.0525,1.9,2.255,2.645
1/14/2011,2.007,1.945,2.08,1.898,2.258,2.658
1/17/2011,2.0175,1.975,2.1,1.885,2.275,2.72
1/18/2011,2.045,1.995,2.1825,1.895,2.275,2.675
1/19/2011,2.0275,1.985,2.085,1.863,2.233,2.635
1/20/2011,2.023,1.981,2.1,1.85,2.228,2.628
1/21/2011,2.015,1.975,2.115,1.85,2.23,2.62
1/24/2011,2.015,1.95,2.0965,1.85,2.248,2.633
1/25/2011,1.985,1.945,2.105,1.84,2.2175,2.65
1/26/2011,2.015,1.945,2.175,1.8265,2.236,2.631
1/27/2011,1.92,1.91,2.1,1.863,2.2725,2.6495
1/28/2011,1.8945,1.9175,2.11,1.875,2.26,2.68
1/31/2011,2,1.985,2.155,1.977,2.307,2.707
2/1/2011,2.015,2.005,2.175,1.965,2.295,2.6955
2/2/2011,2.032,2.022,2.195,1.972,2.305,2.67
2/3/2011,2.005,1.95,2.185,1.938,2.32,2.683
2/4/2011,2.032,2.022,2.22,1.94,2.335,2.69
2/7/2011,2.005,2.015,2.19,2,2.3305,2.67
2/8/2011,2.005,2.015,2.203,1.9655,2.3155,2.677
2/9/2011,2.005,2.015,2.19,1.9195,2.2695,2.649
2/10/2011,2.005,2.025,2.185,1.933,2.263,2.638
2/11/2011,2.016,2.01,2.1525,1.942,2.272,2.651
2/14/2011,2.005,2.011,2.185,1.945,2.28,2.65
2/15/2011,2.01,2.015,2.193,1.94,2.271,2.623
2/16/2011,2.035,2.045,2.22,1.989,2.239,2.603
2/17/2011,2.01,2.03,2.22,2.07,2.3985,2.741
2/18/2011,2.0625,2.0675,2.2225,2.06,2.355,2.695
2/21/2011,2.065,2.04,2.2,2.218,2.418,2.715
2/22/2011,2.1,2.135,2.263,2.24,2.475,2.67
2/23/2011,2.06,2.16,2.26,2.325,2.495,2.748
2/24/2011,2.11,2.13,2.28,2.29,2.465,2.75
2/25/2011,2.0715,2.183,2.2345,2.255,2.4255,2.724
2/28/2011,2.17,2.183,2.27,2.255,2.486,2.76
3/1/2011,2.07,2.085,2.25,2.367,2.5375,2.7985
3/2/2011,2.07,2.16,2.25,2.365,2.5875,2.885
3/3/2011,2.17,2.165,2.32,2.435,2.515,2.835
3/4/2011,2.13,2.18,2.25,2.47,2.535,2.84
3/7/2011,2.13,2.185,2.255,2.503,2.555,2.865
3/8/2011,2.13,2.185,2.255,2.54,2.59,2.885
3/9/2011,2.193,2.199,2.248,2.49,2.49,2.8
3/10/2011,2.185,2.18,2.225,2.51,2.44,2.7125
3/11/2011,2.12,2.143,2.21,2.433,2.37,2.73
3/14/2011,2.069,2.125,2.185,2.4,2.36,2.71
3/15/2011,2.04,2.07,2.16,2.41,2.386,2.73
3/16/2011,2.04,2.098,2.17,2.535,2.465,2.715
3/17/2011,2.02,2.122,2.19,2.531,2.5005,2.714
3/18/2011,2.02,2.149,2.2,2.59,2.44,2.72
3/21/2011,2.06,2.17,2.24,2.565,2.4898,2.668
3/22/2011,2.115,2.19,2.26,2.5705,2.421,2.66
3/23/2011,2.08,2.162,2.25,2.595,2.415,2.6565
3/24/2011,2.08,2.162,2.2325,2.575,2.47,2.725
3/25/2011,2.1925,2.193,2.255,2.592,2.4415,2.729
3/28/2011,2.1475,2.203,2.263,2.557,2.4375,2.714
3/29/2011,2.223,2.228,2.303,2.5725,2.453,2.719
3/30/2011,2.306,2.238,2.318,2.605,2.5045,2.764
3/31/2011,2.435,2.268,2.343,2.595,2.52,2.779
4/1/2011,2.47,2.346,2.39,2.648,2.568,2.7745
4/4/2011,2.46,2.363,2.405,2.651,2.621,2.821
4/5/2011,2.4,2.335,2.383,2.653,2.623,2.826
4/6/2011,2.35,2.319,2.37,2.674,2.644,2.866
4/7/2011,2.333,2.325,2.385,2.7195,2.652,2.8645
4/8/2011,2.35,2.346,2.4,2.71,2.68,2.882
4/11/2011,2.375,2.35,2.41,2.685,2.635,2.855
4/12/2011,2.35,2.28,2.38,2.675,2.62,2.875
4/13/2011,2.32,2.303,2.35,2.649,2.629,2.894
4/14/2011,2.3,2.273,2.325,2.64,2.5475,2.87
4/15/2011,2.33,2.318,2.363,2.63,2.574,2.8405
4/18/2011,2.326,2.305,2.34,2.65,2.585,2.86
4/19/2011,2.32,2.288,2.338,2.67,2.63,2.87
4/20/2011,2.28,2.26,2.305,2.63,2.594,2.835
4/21/2011,2.29,2.255,2.3,2.63,2.594,2.835
4/22/2011,2.295,2.25,2.297,2.6015,2.582,2.8445
4/25/2011,2.291,2.265,2.301,2.61,2.59,2.7775
4/26/2011,2.283,2.24,2.278,2.653,2.664,2.775
4/27/2011,2.277,2.22,2.268,2.6465,2.647,2.8075
4/28/2011,2.33,2.27,2.31,2.6595,2.64,2.854
4/29/2011,2.26,2.265,2.3,2.715,2.715,2.848
5/2/2011,2.369,2.29,2.33,2.6995,2.6995,2.841
5/3/2011,2.385,2.33,2.37,2.624,2.6835,2.867
5/4/2011,2.388,2.34,2.378,2.4586,2.5924,2.78
5/5/2011,2.2262,2.2816,2.3368,2.38,2.5659,2.7942
5/9/2011,2.22,2.235,2.315,2.406,2.5759,2.795
5/10/2011,2.25,2.265,2.34,2.42,2.608,2.8185
5/11/2011,2.235,2.25,2.33,2.32,2.5118,2.76
5/12/2011,2.18,2.216,2.313,2.25,2.5037,2.7608
5/13/2011,2.152,2.206,2.301,2.19,2.46,2.73
5/16/2011,2.177,2.218,2.322,2.1045,2.4132,2.6894
5/17/2011,2.15,2.193,2.293,2.079,2.3909,2.645
5/18/2011,2.167,2.205,2.3,2.16,2.45,2.7001
5/19/2011,2.16,2.193,2.29,2.1024,2.4135,2.675
5/20/2011,2.139,2.18,2.284,2.101,2.3838,2.6708
5/23/2011,2.112,2.165,2.283,2.0517,2.36,2.6601
5/24/2011,2.142,2.19,2.305,2.1085,2.3904,2.705
5/25/2011,2.12,2.16,2.285,2.135,2.3997,2.705
5/26/2011,2.136,2.17,2.285,2.1152,2.3767,2.68
5/27/2011,2.115,2.153,2.265,2.1,2.365,2.6994
5/30/2011,2.118,2.155,2.265,2.09,2.365,2.67
5/31/2011,2.123,2.153,2.2681,2.07,2.3465,2.6431
6/1/2011,1.865,2.041,2.197,2.07,2.3173,2.6977
6/2/2011,1.835,2.04,2.201,2.046,2.3539,2.6988
6/3/2011,1.825,2.04,2.198,2.0319,2.3549,2.7028
6/6/2011,1.82,2.038,2.205,2.01,2.3542,2.71
6/7/2011,1.806,2.021,2.187,2.0207,2.371,2.67
6/8/2011,1.827,2.01,2.171,2.0176,2.345,2.679
6/9/2011,1.799,1.985,2.14,1.99,2.345,2.6354
6/10/2011,1.784,1.96,2.114,1.9516,2.3182,2.64
6/13/2011,1.783,1.96,2.11,2,2.315,2.705
6/14/2011,1.803,1.968,2.12,1.9743,2.375,2.67
6/15/2011,1.825,1.974,2.125,1.92,2.346,2.66
6/16/2011,1.765,1.926,2.076,1.8855,2.3089,2.6435
6/17/2011,1.735,1.88,2.065,1.83,2.2803,2.64
6/20/2011,1.75,1.878,2.066,1.8334,2.265,2.6722
6/21/2011,1.785,1.912,2.1,1.825,2.2837,2.65
6/22/2011,1.81,1.94,2.14,1.741,2.2674,2.6685
6/23/2011,1.7,1.88,2.088,1.7,2.21,2.6733
6/24/2011,1.7,1.871,2.08,1.7075,2.216,2.7128
6/27/2011,1.735,1.898,2.11,1.8,2.238,2.7566
6/28/2011,1.768,1.94,2.134,1.855,2.2839,2.825
6/29/2011,1.8915,2.015,2.208,1.8582,2.385,2.82
6/30/2011,1.9249,2.0607,2.2384,1.8375,2.4,2.8352
7/1/2011,1.85,2.029,2.24,1.8529,2.4263,2.83
7/4/2011,1.843,2.028,2.22,1.8529,2.417,2.7774
7/5/2011,1.871,2.051,2.237,1.86,2.42,2.7608
7/6/2011,1.827,2.013,2.205,1.9335,2.4224,2.8
7/7/2011,1.875,2.03,2.217,1.9294,2.495,2.74
7/8/2011,1.853,2.02,2.213,1.95,2.414,2.7109
7/11/2011,1.813,1.963,2.163,1.94,2.3953,2.716
7/12/2011,1.796,1.955,2.153,1.97,2.3855,2.7234
7/13/2011,1.814,1.971,2.17,1.95,2.375,2.705
7/14/2011,1.83,1.989,2.19,1.9781,2.355,2.7407
7/15/2011,1.843,2.004,2.202,1.9583,2.37,2.77
7/18/2011,1.811,1.993,2.19,1.99,2.37,2.7701
7/19/2011,1.86,2.03,2.216,1.9785,2.3883,2.765
7/20/2011,1.906,2.08,2.24,1.975,2.3721,2.815
7/21/2011,1.92,2.096,2.265,1.98,2.405,2.8
7/22/2011,1.922,2.1,2.275,2.0042,2.3946,2.8382
7/25/2011,1.898,2.078,2.26,1.972,2.43,2.8094
7/26/2011,1.882,2.06,2.249,1.9683,2.386,2.82
7/27/2011,1.856,2.025,2.21,1.975,2.4215,2.815
7/28/2011,1.828,2.013,2.23,1.91,2.4324,2.77
7/29/2011,1.785,1.993,2.21,1.92,2.41,2.7597
8/1/2011,1.893,2.028,2.2175,1.8475,2.4021,2.692
8/2/2011,1.831,2.011,2.205,1.69,2.3421,2.615
8/3/2011,1.79,1.985,2.18,1.46,2.24,2.6085
8/4/2011,1.68,1.946,2.153,1.3822,2.175,2.6561
8/5/2011,1.653,1.934,2.13,1.33,2.1995,2.62
8/8/2011,1.52,1.85,2.08,1.35,2.1427,2.6735
8/9/2011,1.578,1.905,2.132,1.41,2.175,2.7509
8/10/2011,1.561,1.916,2.147,1.37,2.2859,2.735
8/11/2011,1.57,1.945,2.185,1.3198,2.24,2.676
8/12/2011,1.552,1.935,2.183,1.31,2.2096,2.6481
8/15/2011,1.54,1.94,2.183,1.3224,2.16,2.5804
8/16/2011,1.505,1.892,2.145,1.247,2.107,2.545
8/17/2011,1.51,1.888,2.135,1.14,2.0579,2.41
8/18/2011,1.352,1.757,2.025,1.22,1.9823,2.445
8/19/2011,1.384,1.77,2.025,1.2406,2.0207,2.4617
8/22/2011,1.375,1.76,2,1.23,2.0448,2.4174
8/23/2011,1.4,1.772,2.015,1.1609,1.9904,2.4412
8/24/2011,1.46,1.811,2.035,1.2243,1.955,2.4789
8/25/2011,1.458,1.796,2.015,1.2272,1.971,2.4296
8/26/2011,1.459,1.802,2.005,1.2442,1.957,2.44
