Date,SFR1 ,SFR2 ,SFR3 ,SFR4 ,SFR5 ,SFR6 ,SFR7 ,SFR8 ,SFR9 ,SFR10 ,SFR11 ,SFR12 ,SFR13 ,SFR14 ,SFR15 ,SFR16 ,SFR17 ,SFR18 
1/4/2022,99.94,99.745,99.53,99.345,99.17,98.975,98.81,98.68,98.585,98.535,98.49,98.445,98.4,98.395,98.385,98.37,98.34,98.32
1/5/2022,99.94,99.715,99.475,99.28,99.095,98.895,98.73,98.59,98.505,98.46,98.425,98.385,98.35,98.35,98.34,98.33,98.31,98.29
1/6/2022,99.9375,99.7,99.44,99.245,99.055,98.85,98.675,98.54,98.455,98.405,98.37,98.335,98.305,98.305,98.3,98.29,98.265,98.245
1/7/2022,99.9375,99.71,99.47,99.275,99.075,98.855,98.665,98.51,98.41,98.35,98.31,98.275,98.245,98.245,98.24,98.235,98.215,98.2
1/10/2022,99.9325,99.695,99.445,99.24,99.03,98.81,98.62,98.46,98.355,98.3,98.26,98.225,98.195,98.2,98.2,98.195,98.18,98.17
1/11/2022,99.94,99.695,99.45,99.245,99.045,98.825,98.645,98.49,98.39,98.34,98.315,98.29,98.265,98.265,98.265,98.26,98.24,98.225
1/12/2022,99.9425,99.685,99.435,99.23,99.03,98.82,98.645,98.51,98.415,98.37,98.345,98.32,98.3,98.305,98.305,98.3,98.28,98.27
1/13/2022,99.9425,99.685,99.435,99.23,99.035,98.825,98.655,98.53,98.44,98.4,98.38,98.355,98.33,98.335,98.335,98.33,98.31,98.3
1/14/2022,99.9425,99.665,99.39,99.17,98.965,98.74,98.56,98.425,98.335,98.3,98.28,98.26,98.24,98.245,98.245,98.245,98.23,98.22
1/18/2022,99.94,99.625,99.315,99.085,98.88,98.655,98.475,98.35,98.26,98.215,98.185,98.16,98.13,98.13,98.13,98.125,98.105,98.1
1/19/2022,99.94,99.625,99.33,99.105,98.905,98.69,98.515,98.39,98.3,98.255,98.23,98.21,98.185,98.185,98.185,98.175,98.155,98.15
1/20/2022,99.945,99.63,99.315,99.07,98.86,98.645,98.48,98.365,98.28,98.24,98.22,98.205,98.185,98.19,98.19,98.185,98.17,98.165
1/21/2022,99.9475,99.645,99.35,99.125,98.93,98.725,98.565,98.455,98.37,98.33,98.305,98.285,98.26,98.265,98.265,98.26,98.24,98.235
1/24/2022,99.9475,99.655,99.375,99.165,98.99,98.8,98.65,98.55,98.46,98.415,98.385,98.35,98.32,98.315,98.31,98.3,98.275,98.265
1/25/2022,99.945,99.64,99.335,99.12,98.945,98.755,98.605,98.5,98.41,98.365,98.335,98.3,98.265,98.26,98.25,98.24,98.215,98.205
1/26/2022,99.9475,99.62,99.29,99.045,98.855,98.66,98.51,98.4,98.315,98.275,98.245,98.21,98.18,98.175,98.17,98.16,98.135,98.125
1/27/2022,99.95,99.565,99.205,98.93,98.72,98.52,98.38,98.31,98.255,98.245,98.24,98.225,98.21,98.22,98.225,98.225,98.21,98.205
1/28/2022,99.9525,99.57,99.21,98.93,98.72,98.525,98.395,98.34,98.295,98.285,98.28,98.27,98.26,98.27,98.275,98.27,98.255,98.25
1/31/2022,99.9525,99.575,99.195,98.91,98.71,98.535,98.425,98.37,98.32,98.315,98.31,98.295,98.285,98.285,98.28,98.27,98.25,98.245
2/1/2022,99.9525,99.575,99.21,98.925,98.72,98.535,98.42,98.36,98.315,98.31,98.31,98.3,98.29,98.29,98.285,98.275,98.255,98.25
2/2/2022,99.9525,99.585,99.23,98.945,98.735,98.54,98.415,98.36,98.315,98.315,98.325,98.32,98.31,98.315,98.315,98.305,98.285,98.28
2/3/2022,99.95,99.565,99.195,98.915,98.695,98.5,98.37,98.315,98.27,98.265,98.265,98.255,98.245,98.25,98.245,98.235,98.215,98.21
2/4/2022,99.9425,99.49,99.08,98.79,98.56,98.35,98.22,98.17,98.13,98.13,98.13,98.12,98.105,98.11,98.105,98.095,98.08,98.08
2/7/2022,99.9475,99.51,99.095,98.82,98.59,98.38,98.245,98.185,98.15,98.145,98.15,98.14,98.13,98.135,98.13,98.12,98.105,98.105
2/8/2022,99.945,99.5,99.075,98.785,98.555,98.34,98.195,98.125,98.095,98.09,98.095,98.085,98.075,98.08,98.08,98.075,98.06,98.06
2/9/2022,99.95,99.505,99.075,98.78,98.55,98.335,98.19,98.13,98.095,98.09,98.095,98.09,98.08,98.09,98.095,98.1,98.09,98.095
2/10/2022,99.91,99.38,98.865,98.51,98.28,98.07,97.95,97.915,97.91,97.94,97.97,97.985,97.995,98.01,98.015,98.015,98.01,98.015
2/11/2022,99.93,99.435,98.89,98.545,98.33,98.135,98.025,97.99,97.985,98.035,98.09,98.12,98.145,98.16,98.165,98.16,98.14,98.135
2/14/2022,99.9425,99.4025,98.85,98.475,98.245,98.04,97.93,97.91,97.9,97.95,98.01,98.045,98.07,98.095,98.105,98.105,98.09,98.085
2/15/2022,99.945,99.425,98.905,98.535,98.29,98.07,97.945,97.9,97.89,97.94,98,98.035,98.055,98.075,98.075,98.06,98.035,98.025
2/16/2022,99.9475,99.4575,98.945,98.59,98.345,98.125,97.99,97.94,97.925,97.97,98.02,98.05,98.06,98.075,98.075,98.06,98.035,98.025
2/17/2022,99.9475,99.48,98.98,98.635,98.4,98.19,98.055,98.01,98,98.045,98.095,98.125,98.135,98.15,98.155,98.145,98.12,98.11
2/18/2022,99.9475,99.5,99.01,98.67,98.435,98.22,98.08,98.03,98.025,98.075,98.125,98.155,98.17,98.185,98.19,98.185,98.165,98.155
2/22/2022,99.945,99.4475,98.91,98.555,98.315,98.11,97.985,97.965,97.97,98.035,98.1,98.14,98.155,98.175,98.18,98.18,98.16,98.155
2/23/2022,99.9475,99.4525,98.915,98.55,98.29,98.075,97.95,97.93,97.935,97.995,98.06,98.1,98.115,98.135,98.145,98.145,98.13,98.125
2/24/2022,99.9475,99.5225,99.02,98.64,98.36,98.125,97.99,97.96,97.955,98.015,98.075,98.105,98.115,98.145,98.155,98.155,98.14,98.13
2/25/2022,99.945,99.4925,99,98.62,98.33,98.09,97.95,97.91,97.915,97.98,98.04,98.075,98.085,98.115,98.13,98.13,98.12,98.115
2/28/2022,99.9475,99.55,99.13,98.82,98.555,98.32,98.18,98.125,98.115,98.175,98.225,98.25,98.25,98.275,98.285,98.285,98.275,98.27
3/1/2022,99.9475,99.595,99.25,98.99,98.75,98.54,98.41,98.365,98.35,98.42,98.465,98.485,98.48,98.5,98.5,98.49,98.47,98.455
3/2/2022,99.9475,99.5425,99.035,98.71,98.455,98.245,98.12,98.095,98.11,98.19,98.25,98.27,98.265,98.29,98.295,98.29,98.275,98.265
3/3/2022,99.9475,99.5425,99.03,98.685,98.425,98.215,98.095,98.07,98.09,98.185,98.26,98.295,98.3,98.33,98.345,98.345,98.33,98.32
3/4/2022,99.9475,99.5425,99.055,98.725,98.475,98.275,98.175,98.175,98.22,98.335,98.415,98.44,98.435,98.475,98.49,98.49,98.475,98.47
3/7/2022,99.95,99.545,99.015,98.685,98.44,98.235,98.125,98.115,98.15,98.255,98.34,98.37,98.37,98.415,98.43,98.44,98.435,98.44
3/8/2022,99.95,99.545,99,98.62,98.35,98.125,98,97.99,98.03,98.135,98.215,98.25,98.25,98.295,98.315,98.325,98.32,98.325
3/9/2022,99.9475,99.5275,98.965,98.575,98.285,98.045,97.915,97.905,97.94,98.04,98.12,98.155,98.16,98.2,98.22,98.225,98.22,98.225
3/10/2022,99.95,99.525,98.945,98.545,98.25,98.005,97.87,97.86,97.9,97.995,98.065,98.09,98.085,98.125,98.145,98.15,98.145,98.15
3/11/2022,99.95,99.5225,98.93,98.52,98.21,97.955,97.82,97.815,97.865,97.96,98.03,98.055,98.05,98.09,98.115,98.125,98.125,98.135
3/14/2022,99.95,99.4775,98.855,98.445,98.125,97.845,97.685,97.66,97.705,97.8,97.875,97.905,97.905,97.945,97.97,97.98,97.98,97.99
3/15/2022,99.9525,99.49,98.87,98.45,98.13,97.85,97.685,97.64,97.68,97.77,97.845,97.875,97.875,97.915,97.945,97.955,97.955,97.965
3/16/2022,99.495,98.795,98.32,97.97,97.675,97.51,97.495,97.545,97.645,97.735,97.78,97.79,97.845,97.885,97.905,97.91,97.925,97.92
3/17/2022,99.535,98.845,98.35,97.985,97.685,97.525,97.505,97.55,97.66,97.755,97.81,97.835,97.9,97.945,97.965,97.97,97.98,97.97
3/18/2022,99.5225,98.815,98.32,97.94,97.645,97.495,97.49,97.545,97.66,97.765,97.83,97.865,97.935,97.99,98.02,98.03,98.04,98.035
3/21/2022,99.4875,98.695,98.13,97.74,97.435,97.29,97.29,97.35,97.46,97.565,97.63,97.67,97.75,97.81,97.84,97.855,97.87,97.875
3/22/2022,99.49,98.69,98.1,97.715,97.415,97.285,97.285,97.34,97.44,97.53,97.585,97.62,97.695,97.75,97.78,97.795,97.81,97.815
3/23/2022,99.495,98.7,98.12,97.745,97.455,97.33,97.345,97.405,97.51,97.6,97.655,97.69,97.75,97.805,97.835,97.845,97.865,97.86
3/24/2022,99.4975,98.67,98.065,97.69,97.41,97.3,97.325,97.39,97.49,97.58,97.625,97.655,97.715,97.77,97.795,97.81,97.825,97.83
3/25/2022,99.4925,98.61,97.935,97.53,97.23,97.105,97.115,97.18,97.27,97.34,97.38,97.405,97.465,97.52,97.555,97.575,97.6,97.61
3/28/2022,99.48,98.585,97.895,97.48,97.17,97.035,97.045,97.12,97.22,97.305,97.36,97.4,97.48,97.55,97.595,97.625,97.655,97.665
3/29/2022,99.5,98.63,97.955,97.535,97.205,97.05,97.055,97.145,97.255,97.35,97.415,97.47,97.565,97.65,97.71,97.745,97.78,97.795
3/30/2022,99.5075,98.66,97.98,97.555,97.225,97.075,97.095,97.19,97.295,97.38,97.445,97.5,97.6,97.695,97.77,97.815,97.855,97.87
3/31/2022,99.5125,98.665,98.015,97.6,97.275,97.125,97.14,97.23,97.335,97.425,97.495,97.555,97.655,97.75,97.825,97.87,97.915,97.935
4/1/2022,99.505,98.625,97.92,97.465,97.11,96.945,96.95,97.045,97.155,97.25,97.325,97.395,97.505,97.615,97.71,97.78,97.845,97.88
4/4/2022,99.495,98.61,97.915,97.47,97.12,96.95,96.95,97.05,97.17,97.27,97.345,97.415,97.52,97.625,97.715,97.78,97.835,97.865
4/5/2022,99.49,98.585,97.865,97.4,97.035,96.855,96.845,96.95,97.07,97.165,97.235,97.29,97.375,97.455,97.525,97.575,97.62,97.64
4/6/2022,99.4875,98.56,97.865,97.405,97.05,96.865,96.85,96.955,97.075,97.175,97.24,97.295,97.375,97.45,97.51,97.545,97.575,97.59
4/7/2022,99.4875,98.56,97.885,97.44,97.1,96.92,96.91,97.02,97.14,97.225,97.28,97.32,97.39,97.455,97.5,97.525,97.54,97.54
4/8/2022,99.4875,98.54,97.865,97.39,97.02,96.82,96.79,96.895,97.025,97.12,97.18,97.225,97.3,97.365,97.42,97.445,97.465,97.465
4/11/2022,99.4775,98.545,97.87,97.395,97.035,96.855,96.85,96.945,97.055,97.13,97.17,97.2,97.26,97.31,97.35,97.36,97.365,97.355
4/12/2022,99.49,98.585,97.955,97.52,97.195,97.045,97.045,97.135,97.24,97.31,97.34,97.355,97.4,97.435,97.46,97.46,97.455,97.435
4/13/2022,99.49,98.595,97.99,97.575,97.26,97.105,97.09,97.19,97.3,97.36,97.38,97.39,97.43,97.465,97.49,97.49,97.485,97.465
4/14/2022,99.4875,98.56,97.92,97.48,97.145,96.98,96.96,97.055,97.16,97.225,97.25,97.265,97.3,97.335,97.36,97.36,97.355,97.335
4/18/2022,99.4875,98.56,97.91,97.47,97.125,96.955,96.93,97.03,97.14,97.2,97.225,97.24,97.275,97.305,97.325,97.32,97.31,97.285
4/19/2022,99.4875,98.52,97.835,97.37,97,96.805,96.775,96.88,96.995,97.06,97.095,97.115,97.155,97.195,97.225,97.23,97.225,97.21
4/20/2022,99.4875,98.485,97.79,97.34,96.985,96.805,96.795,96.9,97.02,97.085,97.12,97.15,97.2,97.25,97.29,97.305,97.31,97.305
4/21/2022,99.48,98.425,97.67,97.2,96.84,96.665,96.665,96.77,96.89,96.955,96.995,97.03,97.085,97.135,97.18,97.2,97.215,97.21
4/22/2022,99.48,98.34,97.555,97.125,96.815,96.675,96.69,96.805,96.925,97,97.055,97.1,97.16,97.215,97.265,97.29,97.305,97.295
4/25/2022,99.485,98.38,97.615,97.235,96.95,96.81,96.82,96.92,97.025,97.085,97.125,97.165,97.225,97.285,97.335,97.365,97.38,97.375
4/26/2022,99.4875,98.405,97.655,97.29,97.03,96.92,96.945,97.04,97.135,97.19,97.22,97.24,97.28,97.325,97.36,97.375,97.385,97.38
4/27/2022,99.49,98.415,97.655,97.275,97.01,96.89,96.91,97.01,97.11,97.165,97.195,97.22,97.26,97.3,97.33,97.34,97.345,97.335
4/28/2022,99.485,98.38,97.62,97.225,96.935,96.79,96.805,96.91,97.005,97.06,97.09,97.12,97.165,97.205,97.24,97.255,97.265,97.26
4/29/2022,99.4775,98.34,97.55,97.14,96.855,96.72,96.75,96.87,96.975,97.04,97.08,97.11,97.16,97.205,97.24,97.25,97.26,97.255
5/2/2022,99.4825,98.365,97.56,97.13,96.82,96.67,96.685,96.79,96.88,96.935,96.97,97,97.045,97.085,97.115,97.125,97.135,97.125
5/3/2022,99.48,98.355,97.5,97.07,96.765,96.635,96.675,96.79,96.89,96.955,96.995,97.03,97.08,97.125,97.165,97.18,97.19,97.18
5/4/2022,99.49,98.405,97.625,97.22,96.93,96.805,96.84,96.94,97.025,97.08,97.11,97.13,97.17,97.205,97.235,97.24,97.235,97.22
5/5/2022,99.4875,98.39,97.59,97.125,96.795,96.665,96.705,96.815,96.905,96.96,96.995,97.02,97.06,97.095,97.12,97.12,97.115,97.095
5/6/2022,99.4925,98.405,97.62,97.155,96.825,96.695,96.75,96.85,96.93,96.975,96.995,97.005,97.035,97.06,97.075,97.065,97.05,97.02
5/9/2022,99.4925,98.425,97.7,97.275,96.97,96.84,96.885,96.975,97.05,97.085,97.095,97.1,97.125,97.14,97.145,97.13,97.11,97.075
5/10/2022,99.49,98.41,97.68,97.27,96.995,96.88,96.925,97.005,97.08,97.12,97.14,97.155,97.19,97.22,97.235,97.23,97.215,97.19
5/11/2022,99.49,98.4,97.64,97.23,96.98,96.895,96.945,97.03,97.115,97.165,97.195,97.215,97.255,97.285,97.31,97.305,97.3,97.275
5/12/2022,99.4925,98.43,97.725,97.335,97.12,97.055,97.105,97.18,97.255,97.3,97.32,97.33,97.355,97.38,97.39,97.38,97.365,97.34
5/13/2022,99.49,98.41,97.655,97.25,97.03,96.97,97.025,97.1,97.17,97.215,97.23,97.235,97.255,97.275,97.28,97.265,97.245,97.215
5/16/2022,99.49,98.41,97.66,97.26,97.05,97.01,97.085,97.175,97.26,97.315,97.34,97.35,97.375,97.39,97.395,97.38,97.355,97.32
5/17/2022,99.4875,98.385,97.575,97.13,96.885,96.835,96.905,97,97.09,97.15,97.18,97.195,97.23,97.26,97.28,97.275,97.26,97.23
5/18/2022,99.49,98.3925,97.59,97.155,96.925,96.88,96.95,97.045,97.14,97.2,97.23,97.25,97.29,97.325,97.345,97.345,97.34,97.32
5/19/2022,99.4925,98.4075,97.63,97.195,96.965,96.93,97.02,97.125,97.225,97.285,97.31,97.32,97.345,97.365,97.375,97.37,97.36,97.34
5/20/2022,99.4925,98.42,97.66,97.215,96.99,96.98,97.09,97.21,97.315,97.37,97.395,97.4,97.42,97.435,97.44,97.425,97.415,97.395
5/23/2022,99.49,98.4,97.63,97.185,96.955,96.94,97.045,97.15,97.24,97.29,97.31,97.315,97.34,97.355,97.36,97.35,97.34,97.325
5/24/2022,99.4925,98.42,97.725,97.315,97.105,97.105,97.205,97.29,97.365,97.415,97.435,97.445,97.465,97.48,97.485,97.475,97.46,97.435
5/25/2022,99.4925,98.4275,97.735,97.32,97.12,97.12,97.215,97.305,97.375,97.43,97.46,97.475,97.5,97.515,97.52,97.51,97.49,97.465
5/26/2022,99.4925,98.4325,97.74,97.33,97.125,97.115,97.195,97.29,97.355,97.41,97.44,97.455,97.48,97.495,97.505,97.495,97.48,97.455
5/27/2022,99.4925,98.4425,97.74,97.325,97.11,97.09,97.165,97.255,97.315,97.375,97.405,97.425,97.455,97.48,97.49,97.485,97.475,97.465
5/31/2022,99.49,98.4375,97.67,97.245,97.03,97.02,97.105,97.2,97.265,97.325,97.36,97.375,97.4,97.415,97.42,97.41,97.395,97.375
6/1/2022,99.49,98.425,97.615,97.155,96.895,96.845,96.93,97.03,97.105,97.175,97.215,97.235,97.27,97.29,97.3,97.295,97.29,97.28
6/2/2022,99.4925,98.4275,97.61,97.145,96.895,96.86,96.95,97.06,97.14,97.215,97.255,97.275,97.31,97.33,97.34,97.335,97.33,97.32
6/3/2022,99.4925,98.43,97.61,97.13,96.86,96.815,96.89,97.005,97.09,97.165,97.205,97.225,97.255,97.275,97.285,97.285,97.28,97.27
6/6/2022,99.49,98.4175,97.585,97.09,96.805,96.74,96.805,96.905,96.98,97.05,97.09,97.11,97.145,97.165,97.175,97.175,97.17,97.165
6/7/2022,99.4925,98.42,97.605,97.11,96.825,96.765,96.835,96.935,97.015,97.085,97.13,97.16,97.2,97.23,97.25,97.255,97.26,97.255
6/8/2022,99.4925,98.42,97.585,97.075,96.79,96.73,96.795,96.9,96.98,97.05,97.095,97.125,97.165,97.195,97.215,97.215,97.215,97.21
6/9/2022,99.49,98.4175,97.565,97.03,96.71,96.645,96.71,96.83,96.92,97,97.05,97.085,97.13,97.165,97.19,97.2,97.205,97.2
6/10/2022,99.4925,98.3625,97.335,96.74,96.41,96.37,96.46,96.59,96.695,96.785,96.85,96.905,96.97,97.02,97.06,97.085,97.1,97.105
6/13/2022,99.4925,98.3175,97.185,96.455,96.09,96.075,96.19,96.345,96.455,96.555,96.63,96.69,96.755,96.805,96.845,96.865,96.875,96.88
6/14/2022,99.4925,98.095,96.87,96.245,95.99,96.04,96.175,96.32,96.415,96.5,96.57,96.62,96.68,96.72,96.745,96.755,96.76,96.76
6/15/2022,98.105,96.95,96.37,96.15,96.235,96.385,96.525,96.615,96.69,96.745,96.785,96.825,96.845,96.86,96.855,96.845,96.835,96.82
6/16/2022,98.1075,96.915,96.375,96.225,96.325,96.465,96.595,96.685,96.765,96.825,96.875,96.93,96.965,96.99,97,97.005,97,96.99
6/17/2022,98.1025,96.91,96.41,96.27,96.345,96.47,96.595,96.695,96.785,96.855,96.91,96.97,97,97.025,97.04,97.05,97.045,97.04
6/21/2022,98.0875,96.875,96.38,96.255,96.36,96.495,96.615,96.71,96.8,96.865,96.905,96.955,96.98,96.995,96.99,96.985,96.975,96.965
6/22/2022,98.1225,96.945,96.53,96.45,96.555,96.68,96.815,96.92,97.015,97.075,97.105,97.14,97.15,97.15,97.135,97.12,97.1,97.085
6/23/2022,98.1125,96.95,96.57,96.52,96.655,96.795,96.92,97.035,97.135,97.195,97.22,97.255,97.26,97.255,97.24,97.22,97.2,97.18
6/24/2022,98.1175,97.005,96.615,96.525,96.63,96.765,96.885,96.985,97.075,97.13,97.155,97.185,97.19,97.18,97.16,97.135,97.11,97.095
6/27/2022,98.095,96.97,96.57,96.465,96.575,96.71,96.82,96.91,96.99,97.04,97.065,97.1,97.11,97.1,97.08,97.065,97.045,97.03
6/28/2022,98.1025,96.975,96.545,96.445,96.565,96.705,96.82,96.915,96.995,97.04,97.06,97.09,97.1,97.09,97.07,97.05,97.025,97.005
6/29/2022,98.11,96.975,96.525,96.44,96.61,96.805,96.96,97.07,97.16,97.21,97.225,97.25,97.245,97.22,97.185,97.155,97.12,97.095
6/30/2022,98.1225,97.045,96.67,96.63,96.825,97.015,97.165,97.28,97.37,97.415,97.425,97.44,97.425,97.395,97.35,97.31,97.27,97.24
7/1/2022,98.115,97.03,96.685,96.71,96.94,97.16,97.335,97.46,97.55,97.585,97.585,97.585,97.555,97.5,97.44,97.385,97.335,97.3
7/5/2022,98.1125,97.08,96.775,96.795,97.025,97.23,97.4,97.53,97.625,97.665,97.665,97.665,97.64,97.595,97.54,97.485,97.435,97.4
7/6/2022,98.0925,97.025,96.685,96.675,96.865,97.045,97.205,97.33,97.425,97.475,97.485,97.5,97.485,97.455,97.415,97.375,97.335,97.3
7/7/2022,98.08,97,96.61,96.565,96.745,96.935,97.12,97.255,97.35,97.395,97.4,97.41,97.395,97.355,97.305,97.26,97.215,97.18
7/8/2022,98.0625,96.925,96.51,96.45,96.625,96.825,97.02,97.155,97.255,97.3,97.305,97.315,97.305,97.27,97.225,97.18,97.14,97.105
7/11/2022,98.0625,96.925,96.565,96.56,96.75,96.935,97.11,97.235,97.335,97.385,97.4,97.415,97.41,97.39,97.355,97.32,97.28,97.25
7/12/2022,98.065,96.935,96.61,96.635,96.825,97,97.15,97.265,97.365,97.42,97.44,97.46,97.455,97.43,97.395,97.365,97.33,97.3
7/13/2022,97.97,96.64,96.39,96.54,96.77,96.955,97.12,97.26,97.38,97.455,97.49,97.515,97.52,97.5,97.47,97.445,97.415,97.395
7/14/2022,98.0125,96.74,96.45,96.51,96.715,96.905,97.07,97.205,97.325,97.4,97.445,97.47,97.47,97.45,97.42,97.395,97.365,97.34
7/15/2022,98.0325,96.84,96.51,96.56,96.75,96.92,97.065,97.185,97.3,97.375,97.42,97.455,97.47,97.465,97.45,97.435,97.415,97.395
7/18/2022,98.0325,96.84,96.515,96.58,96.755,96.9,97.035,97.155,97.265,97.335,97.38,97.42,97.44,97.44,97.425,97.415,97.395,97.375
7/19/2022,98.025,96.81,96.46,96.515,96.665,96.8,96.935,97.055,97.165,97.24,97.295,97.34,97.365,97.37,97.365,97.355,97.34,97.325
7/20/2022,98.025,96.805,96.45,96.49,96.645,96.795,96.935,97.05,97.155,97.225,97.275,97.315,97.335,97.335,97.32,97.305,97.29,97.275
7/21/2022,98.035,96.865,96.595,96.68,96.845,97,97.135,97.255,97.36,97.43,97.475,97.51,97.52,97.51,97.485,97.46,97.435,97.415
7/22/2022,98.0425,96.92,96.685,96.8,96.985,97.155,97.295,97.415,97.52,97.59,97.635,97.66,97.665,97.645,97.615,97.59,97.56,97.535
7/25/2022,98.03,96.885,96.625,96.735,96.915,97.085,97.24,97.37,97.49,97.565,97.61,97.64,97.65,97.635,97.605,97.575,97.545,97.515
7/26/2022,98.0325,96.905,96.65,96.74,96.91,97.065,97.205,97.335,97.455,97.54,97.595,97.635,97.655,97.65,97.63,97.61,97.585,97.555
7/27/2022,98.0575,96.965,96.73,96.815,96.975,97.12,97.26,97.39,97.515,97.605,97.675,97.725,97.745,97.74,97.725,97.705,97.675,97.635
7/28/2022,98.0625,97,96.78,96.885,97.075,97.235,97.37,97.495,97.61,97.695,97.75,97.8,97.825,97.82,97.805,97.785,97.755,97.71
7/29/2022,98.06,96.99,96.745,96.83,97.035,97.21,97.36,97.5,97.625,97.715,97.78,97.83,97.855,97.85,97.835,97.815,97.785,97.745
8/1/2022,98.06,96.98,96.74,96.815,97.01,97.185,97.335,97.495,97.64,97.74,97.805,97.865,97.895,97.89,97.875,97.855,97.83,97.795
8/2/2022,98.0575,96.93,96.62,96.64,96.81,96.97,97.11,97.255,97.39,97.485,97.55,97.615,97.655,97.665,97.665,97.665,97.655,97.635
8/3/2022,98.055,96.915,96.59,96.58,96.745,96.905,97.055,97.21,97.345,97.445,97.52,97.595,97.64,97.66,97.67,97.675,97.665,97.645
8/4/2022,98.0575,96.94,96.625,96.64,96.82,97.01,97.18,97.34,97.485,97.585,97.655,97.72,97.76,97.78,97.785,97.785,97.77,97.75
8/5/2022,98.045,96.82,96.425,96.39,96.57,96.77,96.955,97.12,97.265,97.365,97.44,97.515,97.56,97.585,97.6,97.605,97.6,97.58
8/8/2022,98.0475,96.82,96.44,96.41,96.59,96.805,97.01,97.195,97.35,97.46,97.54,97.615,97.66,97.685,97.7,97.705,97.695,97.675
8/9/2022,98.0425,96.81,96.395,96.345,96.51,96.72,96.915,97.09,97.24,97.35,97.435,97.52,97.575,97.61,97.635,97.65,97.65,97.64
8/10/2022,98.05,96.885,96.475,96.425,96.565,96.765,96.965,97.15,97.31,97.42,97.5,97.585,97.64,97.67,97.69,97.695,97.69,97.67
8/11/2022,98.055,96.88,96.455,96.385,96.515,96.705,96.905,97.095,97.255,97.365,97.445,97.52,97.565,97.585,97.59,97.59,97.58,97.55
8/12/2022,98.055,96.88,96.45,96.355,96.46,96.645,96.845,97.045,97.215,97.34,97.43,97.52,97.575,97.605,97.62,97.63,97.625,97.6
8/15/2022,98.0575,96.89,96.485,96.405,96.52,96.71,96.92,97.125,97.3,97.425,97.515,97.605,97.66,97.695,97.71,97.72,97.71,97.69
8/16/2022,98.055,96.8875,96.46,96.37,96.485,96.665,96.855,97.05,97.215,97.34,97.44,97.535,97.605,97.65,97.68,97.695,97.695,97.68
8/17/2022,98.0575,96.8925,96.44,96.325,96.415,96.58,96.755,96.935,97.085,97.205,97.305,97.405,97.48,97.53,97.565,97.59,97.595,97.585
8/18/2022,98.0575,96.895,96.47,96.375,96.465,96.625,96.795,96.965,97.11,97.225,97.32,97.415,97.485,97.535,97.57,97.595,97.6,97.59
8/19/2022,98.0575,96.885,96.455,96.35,96.435,96.58,96.745,96.905,97.04,97.14,97.23,97.315,97.38,97.425,97.455,97.47,97.47,97.46
8/22/2022,98.055,96.8425,96.38,96.235,96.305,96.45,96.62,96.79,96.93,97.04,97.14,97.235,97.31,97.36,97.395,97.415,97.42,97.415
8/23/2022,98.0575,96.85,96.395,96.27,96.35,96.51,96.68,96.84,96.965,97.06,97.145,97.225,97.285,97.325,97.355,97.375,97.38,97.375
8/24/2022,98.055,96.8225,96.355,96.23,96.31,96.465,96.63,96.795,96.92,97.015,97.1,97.175,97.23,97.27,97.3,97.32,97.325,97.32
8/25/2022,98.055,96.815,96.35,96.23,96.31,96.475,96.65,96.825,96.96,97.055,97.14,97.215,97.275,97.32,97.355,97.38,97.39,97.395
8/26/2022,98.0575,96.8175,96.345,96.235,96.29,96.44,96.61,96.79,96.925,97.02,97.095,97.165,97.215,97.255,97.29,97.315,97.33,97.345
8/29/2022,98.0575,96.775,96.285,96.185,96.24,96.38,96.555,96.74,96.88,96.965,97.03,97.09,97.135,97.17,97.195,97.21,97.22,97.23
8/30/2022,98.06,96.7675,96.255,96.14,96.18,96.32,96.505,96.7,96.85,96.945,97.02,97.085,97.135,97.17,97.2,97.22,97.23,97.24
8/31/2022,98.06,96.7775,96.255,96.13,96.175,96.335,96.525,96.72,96.875,96.975,97.045,97.105,97.145,97.175,97.195,97.2,97.205,97.21
9/1/2022,98.0575,96.755,96.21,96.07,96.11,96.265,96.445,96.635,96.78,96.87,96.935,96.985,97.02,97.04,97.05,97.045,97.045,97.045
9/2/2022,98.06,96.82,96.31,96.215,96.275,96.42,96.585,96.76,96.895,96.975,97.035,97.085,97.115,97.14,97.15,97.15,97.145,97.135
9/6/2022,98.06,96.745,96.19,96.085,96.145,96.295,96.455,96.63,96.765,96.85,96.91,96.955,96.98,96.995,97,96.99,96.975,96.96
9/7/2022,98.0575,96.7425,96.205,96.135,96.215,96.37,96.545,96.725,96.86,96.95,97.015,97.06,97.085,97.1,97.105,97.095,97.075,97.06
9/8/2022,98.0575,96.7125,96.185,96.12,96.19,96.33,96.5,96.685,96.825,96.915,96.985,97.035,97.06,97.075,97.075,97.06,97.04,97.025
9/9/2022,98.0575,96.695,96.11,96.035,96.1,96.25,96.435,96.625,96.77,96.86,96.93,96.985,97.015,97.03,97.035,97.02,97.005,96.995
9/12/2022,98.06,96.685,96.105,96.03,96.1,96.255,96.435,96.625,96.765,96.855,96.925,96.975,97,97.015,97.02,97.005,96.985,96.965
9/13/2022,98.06,96.5375,95.82,95.735,95.84,96.045,96.26,96.47,96.62,96.72,96.8,96.865,96.905,96.93,96.945,96.94,96.925,96.915
