Date,ED1 ,ED2 ,ED3 ,ED4 ,ED5 ,ED6 ,ED7 ,ED8 ,ED9 ,ED10 ,ED11 ,ED12 ,ED13 ,ED14 ,ED15 ,ED16 ,ED17 ,ED18 
1/22/2018,98.15,97.94,97.795,97.665,97.585,97.505,97.445,97.38,97.36,97.34,97.32,97.285,97.275,97.265,97.245,97.22,97.205,97.19
1/23/2018,98.16,97.96,97.825,97.7,97.63,97.55,97.495,97.43,97.41,97.395,97.375,97.34,97.33,97.32,97.305,97.285,97.27,97.255
1/24/2018,98.145,97.945,97.81,97.68,97.605,97.525,97.47,97.405,97.385,97.365,97.345,97.31,97.3,97.285,97.27,97.25,97.235,97.22
1/25/2018,98.145,97.94,97.8,97.675,97.605,97.525,97.475,97.415,97.4,97.385,97.37,97.34,97.33,97.32,97.31,97.29,97.28,97.265
1/26/2018,98.13,97.92,97.775,97.64,97.56,97.48,97.425,97.365,97.345,97.33,97.315,97.285,97.275,97.265,97.255,97.235,97.225,97.215
1/29/2018,98.12,97.915,97.77,97.635,97.555,97.47,97.415,97.35,97.325,97.305,97.285,97.25,97.24,97.23,97.215,97.19,97.18,97.17
1/30/2018,98.125,97.915,97.77,97.63,97.55,97.465,97.405,97.34,97.315,97.29,97.27,97.235,97.22,97.205,97.19,97.165,97.155,97.14
1/31/2018,98.12,97.9,97.755,97.615,97.535,97.445,97.38,97.305,97.28,97.255,97.235,97.2,97.185,97.175,97.165,97.145,97.135,97.125
2/1/2018,98.115,97.89,97.745,97.605,97.515,97.415,97.345,97.265,97.235,97.21,97.185,97.15,97.135,97.125,97.11,97.09,97.085,97.075
2/2/2018,98.1,97.87,97.73,97.585,97.495,97.39,97.31,97.225,97.185,97.155,97.13,97.085,97.065,97.05,97.035,97.015,97.005,96.99
2/5/2018,98.11,97.905,97.785,97.655,97.57,97.475,97.405,97.325,97.295,97.265,97.235,97.19,97.165,97.145,97.125,97.1,97.085,97.065
2/6/2018,98.11,97.9,97.775,97.64,97.555,97.465,97.395,97.32,97.295,97.27,97.245,97.205,97.185,97.165,97.145,97.12,97.105,97.09
2/7/2018,98.075,97.875,97.755,97.62,97.53,97.43,97.36,97.28,97.25,97.22,97.195,97.15,97.125,97.105,97.085,97.06,97.04,97.025
2/8/2018,98.05,97.855,97.735,97.605,97.52,97.43,97.36,97.28,97.25,97.22,97.195,97.15,97.125,97.105,97.085,97.055,97.035,97.02
2/9/2018,98.04,97.86,97.765,97.65,97.58,97.495,97.43,97.35,97.32,97.29,97.26,97.21,97.18,97.155,97.13,97.095,97.075,97.055
2/12/2018,98.025,97.855,97.75,97.625,97.55,97.465,97.4,97.315,97.285,97.255,97.225,97.175,97.145,97.12,97.095,97.06,97.04,97.02
2/13/2018,98.035,97.855,97.745,97.62,97.54,97.455,97.395,97.315,97.285,97.255,97.225,97.18,97.15,97.125,97.1,97.07,97.05,97.03
2/14/2018,97.995,97.8,97.665,97.535,97.445,97.35,97.285,97.205,97.175,97.15,97.12,97.075,97.05,97.035,97.015,96.985,96.97,96.955
2/15/2018,97.975,97.785,97.66,97.525,97.43,97.33,97.26,97.18,97.155,97.13,97.11,97.07,97.055,97.04,97.025,97,96.99,96.975
2/16/2018,97.955,97.775,97.665,97.535,97.445,97.345,97.275,97.195,97.175,97.155,97.135,97.095,97.08,97.065,97.045,97.02,97.01,96.995
2/20/2018,97.945,97.755,97.64,97.505,97.415,97.31,97.235,97.155,97.13,97.115,97.1,97.065,97.05,97.04,97.025,97.005,96.995,96.98
2/21/2018,97.9075,97.725,97.605,97.465,97.37,97.255,97.18,97.095,97.07,97.055,97.04,97.01,96.995,96.98,96.965,96.945,96.935,96.92
2/22/2018,97.9275,97.755,97.635,97.5,97.405,97.295,97.22,97.135,97.11,97.095,97.085,97.05,97.035,97.02,97.01,96.99,96.98,96.97
2/23/2018,97.92,97.76,97.65,97.52,97.435,97.33,97.265,97.185,97.165,97.15,97.14,97.11,97.09,97.075,97.065,97.045,97.035,97.025
2/26/2018,97.8875,97.74,97.64,97.515,97.43,97.33,97.265,97.195,97.18,97.165,97.155,97.12,97.105,97.095,97.085,97.065,97.055,97.045
2/27/2018,97.8725,97.72,97.605,97.465,97.375,97.27,97.2,97.12,97.095,97.08,97.07,97.04,97.025,97.015,97.01,96.995,96.985,96.98
2/28/2018,97.885,97.725,97.605,97.47,97.385,97.29,97.225,97.15,97.13,97.115,97.105,97.075,97.065,97.055,97.045,97.03,97.025,97.02
3/1/2018,97.9375,97.795,97.69,97.555,97.475,97.385,97.32,97.245,97.23,97.22,97.21,97.175,97.16,97.15,97.14,97.125,97.115,97.105
3/2/2018,97.94,97.795,97.675,97.53,97.44,97.345,97.28,97.205,97.185,97.17,97.155,97.12,97.105,97.09,97.075,97.055,97.05,97.04
3/5/2018,97.91,97.775,97.655,97.515,97.425,97.33,97.26,97.185,97.16,97.145,97.13,97.09,97.075,97.06,97.05,97.03,97.02,97.01
3/6/2018,97.89,97.76,97.645,97.505,97.41,97.31,97.24,97.165,97.14,97.125,97.11,97.07,97.055,97.045,97.035,97.015,97.005,96.995
3/7/2018,97.88,97.75,97.635,97.495,97.395,97.295,97.225,97.15,97.13,97.115,97.1,97.065,97.055,97.045,97.035,97.02,97.01,97
3/8/2018,97.8675,97.745,97.635,97.495,97.39,97.285,97.22,97.15,97.13,97.115,97.105,97.075,97.065,97.055,97.045,97.03,97.02,97.01
3/9/2018,97.8525,97.73,97.625,97.48,97.37,97.26,97.19,97.115,97.095,97.08,97.07,97.045,97.035,97.025,97.015,97,96.99,96.98
3/12/2018,97.84,97.715,97.605,97.465,97.365,97.26,97.19,97.115,97.095,97.085,97.08,97.05,97.04,97.035,97.025,97.01,97,96.995
3/13/2018,97.8225,97.695,97.59,97.46,97.36,97.255,97.19,97.12,97.1,97.09,97.085,97.055,97.05,97.045,97.035,97.015,97.01,97.005
3/14/2018,97.8125,97.7,97.6,97.475,97.38,97.28,97.22,97.15,97.135,97.125,97.115,97.09,97.08,97.075,97.065,97.05,97.04,97.035
3/15/2018,97.795,97.7,97.605,97.48,97.375,97.275,97.215,97.145,97.13,97.12,97.115,97.09,97.085,97.08,97.075,97.06,97.055,97.05
3/16/2018,97.775,97.67,97.58,97.455,97.35,97.245,97.18,97.11,97.09,97.08,97.075,97.05,97.045,97.04,97.035,97.02,97.015,97.01
3/19/2018,97.7775,97.695,97.61,97.47,97.365,97.255,97.195,97.13,97.115,97.1,97.09,97.065,97.06,97.055,97.045,97.03,97.025,97.02
3/20/2018,97.66,97.565,97.43,97.325,97.215,97.15,97.085,97.07,97.055,97.045,97.02,97.02,97.015,97.005,96.99,96.985,96.98,96.975
3/21/2018,97.66,97.575,97.44,97.325,97.21,97.135,97.065,97.04,97.015,97,96.965,96.965,96.96,96.95,96.93,96.925,96.92,96.92
3/22/2018,97.69,97.61,97.475,97.37,97.265,97.2,97.135,97.115,97.1,97.09,97.06,97.06,97.055,97.05,97.035,97.03,97.025,97.025
3/23/2018,97.685,97.615,97.49,97.39,97.29,97.225,97.165,97.145,97.13,97.12,97.09,97.09,97.085,97.08,97.06,97.05,97.045,97.04
3/26/2018,97.68,97.605,97.48,97.375,97.275,97.205,97.14,97.12,97.105,97.09,97.06,97.06,97.055,97.05,97.035,97.03,97.03,97.025
3/27/2018,97.73,97.655,97.54,97.44,97.345,97.285,97.22,97.2,97.185,97.17,97.14,97.14,97.135,97.125,97.105,97.1,97.095,97.09
3/28/2018,97.715,97.635,97.52,97.425,97.335,97.28,97.22,97.21,97.2,97.185,97.16,97.16,97.155,97.145,97.125,97.115,97.11,97.1
3/29/2018,97.7,97.625,97.505,97.41,97.325,97.275,97.215,97.205,97.2,97.19,97.165,97.17,97.165,97.16,97.14,97.135,97.13,97.125
4/2/2018,97.71,97.64,97.53,97.445,97.355,97.3,97.24,97.23,97.22,97.21,97.185,97.19,97.185,97.18,97.165,97.16,97.15,97.145
4/3/2018,97.685,97.605,97.495,97.405,97.31,97.25,97.19,97.18,97.17,97.16,97.135,97.14,97.14,97.135,97.12,97.115,97.11,97.105
4/4/2018,97.685,97.6,97.49,97.4,97.305,97.25,97.19,97.175,97.165,97.15,97.125,97.125,97.12,97.115,97.095,97.09,97.085,97.08
4/5/2018,97.675,97.59,97.47,97.375,97.275,97.215,97.15,97.135,97.125,97.11,97.085,97.085,97.08,97.075,97.055,97.05,97.04,97.035
4/6/2018,97.68,97.61,97.505,97.415,97.325,97.27,97.21,97.195,97.185,97.175,97.15,97.15,97.145,97.14,97.12,97.115,97.105,97.1
4/9/2018,97.695,97.615,97.505,97.415,97.32,97.265,97.205,97.19,97.18,97.165,97.14,97.14,97.14,97.135,97.115,97.11,97.1,97.095
4/10/2018,97.68,97.595,97.48,97.39,97.3,97.24,97.18,97.17,97.16,97.15,97.125,97.13,97.125,97.12,97.105,97.1,97.09,97.085
4/11/2018,97.66,97.58,97.47,97.38,97.29,97.235,97.18,97.17,97.16,97.15,97.125,97.125,97.125,97.12,97.1,97.095,97.09,97.085
4/12/2018,97.63,97.545,97.43,97.335,97.245,97.185,97.13,97.115,97.105,97.09,97.065,97.07,97.065,97.06,97.045,97.04,97.035,97.03
4/13/2018,97.62,97.53,97.41,97.31,97.22,97.165,97.11,97.095,97.09,97.085,97.065,97.07,97.07,97.07,97.055,97.05,97.045,97.045
4/16/2018,97.635,97.535,97.41,97.31,97.215,97.155,97.1,97.09,97.085,97.08,97.06,97.065,97.07,97.07,97.055,97.055,97.055,97.055
4/17/2018,97.635,97.535,97.41,97.31,97.22,97.16,97.11,97.1,97.09,97.085,97.07,97.075,97.08,97.08,97.07,97.07,97.07,97.07
4/18/2018,97.62,97.51,97.375,97.27,97.18,97.12,97.065,97.05,97.045,97.04,97.02,97.025,97.03,97.03,97.015,97.015,97.015,97.015
4/19/2018,97.615,97.505,97.375,97.27,97.175,97.11,97.05,97.03,97.02,97.01,96.99,96.99,96.99,96.985,96.97,96.97,96.965,96.96
4/20/2018,97.62,97.5,97.36,97.25,97.155,97.085,97.02,97,96.985,96.975,96.95,96.95,96.95,96.945,96.93,96.925,96.92,96.915
4/23/2018,97.63,97.5,97.355,97.245,97.145,97.07,97.005,96.98,96.965,96.955,96.93,96.93,96.93,96.925,96.91,96.905,96.9,96.895
4/24/2018,97.63,97.5,97.36,97.25,97.155,97.085,97.02,96.995,96.98,96.965,96.94,96.94,96.94,96.93,96.915,96.905,96.9,96.895
4/25/2018,97.605,97.48,97.34,97.23,97.13,97.06,96.995,96.97,96.95,96.935,96.91,96.905,96.9,96.89,96.87,96.86,96.855,96.845
4/26/2018,97.635,97.505,97.36,97.25,97.15,97.08,97.015,96.99,96.97,96.955,96.93,96.925,96.92,96.91,96.895,96.885,96.88,96.87
4/27/2018,97.64,97.515,97.37,97.26,97.16,97.095,97.035,97.01,96.99,96.975,96.95,96.95,96.945,96.94,96.925,96.92,96.915,96.91
4/30/2018,97.63,97.51,97.355,97.245,97.15,97.09,97.03,97.01,97,96.99,96.965,96.965,96.965,96.96,96.945,96.94,96.935,96.935
5/1/2018,97.635,97.505,97.345,97.23,97.125,97.055,96.995,96.975,96.96,96.95,96.925,96.93,96.93,96.925,96.91,96.91,96.905,96.9
5/2/2018,97.625,97.5,97.345,97.235,97.13,97.065,97.005,96.985,96.97,96.96,96.94,96.945,96.945,96.94,96.925,96.925,96.92,96.915
5/3/2018,97.63,97.51,97.36,97.255,97.155,97.09,97.035,97.015,97,96.99,96.97,96.97,96.965,96.96,96.945,96.94,96.935,96.93
5/4/2018,97.61,97.49,97.345,97.235,97.135,97.075,97.02,97,96.99,96.985,96.965,96.97,96.97,96.965,96.95,96.945,96.94,96.935
5/7/2018,97.605,97.485,97.34,97.235,97.135,97.075,97.015,96.995,96.985,96.975,96.955,96.96,96.96,96.955,96.94,96.94,96.935,96.93
5/8/2018,97.625,97.495,97.34,97.23,97.13,97.06,97,96.975,96.965,96.955,96.935,96.94,96.94,96.935,96.92,96.92,96.915,96.91
5/9/2018,97.63,97.495,97.33,97.215,97.11,97.04,96.98,96.95,96.935,96.925,96.905,96.905,96.905,96.9,96.885,96.88,96.875,96.865
5/10/2018,97.64,97.5,97.33,97.21,97.105,97.04,96.98,96.955,96.94,96.935,96.915,96.92,96.92,96.915,96.905,96.905,96.9,96.895
5/11/2018,97.685,97.54,97.36,97.235,97.13,97.065,97.005,96.975,96.96,96.955,96.935,96.94,96.94,96.935,96.92,96.92,96.915,96.91
5/14/2018,97.71,97.55,97.37,97.24,97.135,97.065,97.005,96.975,96.96,96.95,96.93,96.93,96.925,96.92,96.905,96.9,96.895,96.89
5/15/2018,97.7125,97.53,97.33,97.19,97.075,97,96.935,96.9,96.88,96.87,96.85,96.845,96.84,96.835,96.82,96.815,96.805,96.8
5/16/2018,97.6825,97.515,97.32,97.18,97.065,96.985,96.915,96.88,96.86,96.845,96.825,96.82,96.81,96.805,96.79,96.785,96.775,96.77
5/17/2018,97.6775,97.52,97.325,97.185,97.065,96.985,96.915,96.88,96.86,96.845,96.82,96.815,96.81,96.8,96.785,96.78,96.77,96.76
5/18/2018,97.69,97.53,97.345,97.21,97.095,97.02,96.955,96.925,96.905,96.89,96.87,96.865,96.86,96.855,96.84,96.835,96.825,96.82
5/21/2018,97.675,97.515,97.33,97.2,97.085,97.005,96.94,96.915,96.895,96.88,96.86,96.855,96.85,96.845,96.83,96.825,96.815,96.81
5/22/2018,97.675,97.515,97.33,97.2,97.085,97.005,96.94,96.91,96.89,96.88,96.86,96.855,96.85,96.845,96.835,96.83,96.82,96.815
5/23/2018,97.6925,97.54,97.37,97.25,97.145,97.07,97.005,96.975,96.96,96.95,96.93,96.925,96.92,96.915,96.905,96.9,96.89,96.885
5/24/2018,97.7025,97.565,97.39,97.275,97.17,97.095,97.03,97,96.985,96.97,96.95,96.945,96.94,96.935,96.925,96.92,96.91,96.905
5/25/2018,97.6975,97.58,97.42,97.315,97.215,97.145,97.085,97.06,97.045,97.035,97.015,97.01,97.005,97,96.985,96.98,96.97,96.96
5/29/2018,97.7125,97.635,97.535,97.475,97.41,97.355,97.305,97.285,97.275,97.265,97.245,97.23,97.215,97.2,97.18,97.17,97.155,97.14
5/30/2018,97.705,97.595,97.465,97.375,97.29,97.225,97.165,97.15,97.145,97.135,97.115,97.11,97.105,97.095,97.08,97.075,97.065,97.055
5/31/2018,97.6775,97.565,97.44,97.355,97.27,97.205,97.155,97.14,97.135,97.125,97.105,97.105,97.1,97.095,97.08,97.075,97.065,97.055
6/1/2018,97.67,97.535,97.39,97.29,97.2,97.13,97.075,97.055,97.045,97.035,97.015,97.02,97.015,97.01,96.995,96.995,96.99,96.98
6/4/2018,97.6675,97.52,97.355,97.245,97.145,97.075,97.02,97,96.99,96.985,96.965,96.97,96.965,96.96,96.945,96.945,96.94,96.93
6/5/2018,97.665,97.53,97.365,97.26,97.165,97.1,97.045,97.025,97.015,97.01,96.99,96.99,96.985,96.98,96.97,96.97,96.96,96.95
6/6/2018,97.6625,97.525,97.345,97.225,97.125,97.055,97,96.98,96.97,96.96,96.94,96.94,96.935,96.93,96.92,96.92,96.91,96.9
6/7/2018,97.6575,97.53,97.355,97.24,97.14,97.075,97.025,97.005,96.995,96.99,96.975,96.975,96.97,96.97,96.96,96.96,96.95,96.945
6/8/2018,97.6625,97.535,97.36,97.24,97.145,97.075,97.02,97,96.99,96.985,96.965,96.965,96.96,96.96,96.95,96.945,96.935,96.93
6/11/2018,97.6525,97.52,97.34,97.215,97.115,97.045,96.99,96.97,96.96,96.955,96.935,96.94,96.94,96.935,96.92,96.92,96.915,96.905
6/12/2018,97.6475,97.515,97.335,97.21,97.11,97.04,96.985,96.965,96.955,96.95,96.935,96.94,96.935,96.93,96.92,96.92,96.91,96.9
6/13/2018,97.6425,97.5,97.31,97.175,97.065,96.99,96.935,96.915,96.905,96.9,96.89,96.9,96.9,96.9,96.89,96.89,96.885,96.88
6/14/2018,97.66,97.51,97.315,97.175,97.065,96.995,96.94,96.925,96.92,96.92,96.91,96.925,96.93,96.935,96.925,96.93,96.93,96.925
6/15/2018,97.6725,97.525,97.335,97.195,97.09,97.015,96.96,96.945,96.945,96.945,96.935,96.95,96.955,96.96,96.95,96.955,96.95,96.945
6/18/2018,97.6753,97.53,97.335,97.2,97.095,97.02,96.965,96.95,96.945,96.945,96.935,96.95,96.955,96.96,96.95,96.955,96.95,96.945
6/19/2018,97.53,97.345,97.215,97.115,97.045,96.995,96.98,96.98,96.985,96.98,96.99,96.995,97,96.99,96.99,96.99,96.985,96.97
6/20/2018,97.525,97.33,97.195,97.1,97.03,96.98,96.965,96.965,96.965,96.955,96.965,96.97,96.97,96.96,96.96,96.955,96.95,96.935
6/21/2018,97.535,97.345,97.215,97.115,97.045,97,96.99,96.99,96.99,96.985,96.995,97,97,96.99,96.99,96.985,96.98,96.965
6/22/2018,97.54,97.345,97.21,97.11,97.045,96.995,96.98,96.98,96.985,96.98,96.99,96.99,96.99,96.98,96.98,96.98,96.975,96.955
6/25/2018,97.545,97.355,97.23,97.135,97.075,97.03,97.02,97.02,97.025,97.02,97.03,97.03,97.03,97.02,97.02,97.015,97.01,96.99
6/26/2018,97.545,97.355,97.23,97.135,97.07,97.025,97.015,97.015,97.015,97.01,97.02,97.02,97.02,97.01,97.01,97.005,97,96.98
6/27/2018,97.55,97.37,97.255,97.165,97.11,97.07,97.06,97.065,97.07,97.065,97.075,97.075,97.075,97.065,97.065,97.06,97.055,97.035
6/28/2018,97.545,97.36,97.24,97.145,97.09,97.045,97.035,97.035,97.04,97.035,97.045,97.045,97.045,97.035,97.035,97.03,97.025,97.01
6/29/2018,97.545,97.36,97.24,97.145,97.08,97.035,97.02,97.02,97.025,97.02,97.03,97.035,97.035,97.025,97.03,97.03,97.025,97.005
7/2/2018,97.54,97.35,97.225,97.125,97.06,97.01,96.99,96.99,96.995,96.99,97.005,97.01,97.015,97.01,97.015,97.015,97.01,96.995
7/3/2018,97.55,97.36,97.24,97.145,97.08,97.03,97.015,97.015,97.02,97.015,97.03,97.035,97.04,97.035,97.04,97.04,97.035,97.02
7/5/2018,97.54,97.345,97.22,97.12,97.06,97.01,96.995,97,97.005,97,97.02,97.03,97.035,97.03,97.035,97.035,97.03,97.015
7/6/2018,97.545,97.355,97.235,97.145,97.085,97.035,97.02,97.025,97.03,97.025,97.045,97.05,97.055,97.05,97.055,97.05,97.045,97.03
7/9/2018,97.545,97.345,97.215,97.12,97.06,97.01,96.995,97,97.005,97,97.02,97.03,97.035,97.025,97.03,97.03,97.025,97.005
7/10/2018,97.53,97.33,97.2,97.1,97.035,96.985,96.975,96.98,96.985,96.98,97,97.01,97.015,97.01,97.015,97.015,97.01,96.995
7/11/2018,97.54,97.34,97.215,97.12,97.06,97.015,97.005,97.015,97.025,97.025,97.045,97.05,97.055,97.05,97.06,97.055,97.05,97.03
7/12/2018,97.535,97.335,97.205,97.105,97.05,97.005,97,97.01,97.02,97.015,97.035,97.045,97.05,97.045,97.05,97.045,97.04,97.025
7/13/2018,97.545,97.345,97.22,97.125,97.075,97.035,97.03,97.04,97.055,97.055,97.075,97.08,97.085,97.08,97.085,97.08,97.075,97.055
7/16/2018,97.54,97.335,97.205,97.11,97.05,97.005,96.995,97.005,97.02,97.02,97.04,97.05,97.055,97.05,97.055,97.055,97.05,97.03
7/17/2018,97.54,97.325,97.19,97.095,97.04,96.995,96.985,96.995,97.01,97.01,97.03,97.04,97.05,97.045,97.05,97.045,97.04,97.025
7/18/2018,97.535,97.325,97.19,97.1,97.045,97,96.99,97,97.01,97.01,97.03,97.04,97.045,97.035,97.04,97.035,97.03,97.01
7/19/2018,97.54,97.335,97.205,97.115,97.06,97.02,97.015,97.025,97.035,97.035,97.055,97.065,97.07,97.06,97.065,97.06,97.055,97.04
7/20/2018,97.555,97.34,97.205,97.11,97.05,97.005,96.995,97,97.01,97.005,97.025,97.03,97.03,97.02,97.025,97.02,97.01,96.99
7/23/2018,97.565,97.335,97.185,97.075,97.01,96.96,96.945,96.945,96.95,96.94,96.955,96.96,96.96,96.95,96.95,96.945,96.94,96.92
7/24/2018,97.58,97.345,97.19,97.08,97.015,96.97,96.955,96.955,96.96,96.95,96.965,96.97,96.97,96.96,96.965,96.96,96.955,96.94
7/25/2018,97.575,97.345,97.195,97.085,97.02,96.975,96.96,96.96,96.965,96.96,96.975,96.985,96.985,96.975,96.98,96.98,96.975,96.96
7/26/2018,97.57,97.33,97.17,97.055,96.985,96.94,96.925,96.925,96.93,96.925,96.94,96.95,96.95,96.94,96.945,96.945,96.94,96.925
7/27/2018,97.57,97.325,97.17,97.055,96.98,96.935,96.925,96.93,96.935,96.93,96.95,96.96,96.965,96.955,96.96,96.96,96.955,96.94
7/30/2018,97.565,97.325,97.175,97.06,96.985,96.94,96.93,96.93,96.935,96.93,96.945,96.955,96.955,96.945,96.945,96.94,96.935,96.915
7/31/2018,97.56,97.32,97.17,97.055,96.985,96.94,96.93,96.93,96.935,96.93,96.95,96.96,96.96,96.95,96.955,96.95,96.945,96.93
8/1/2018,97.565,97.315,97.16,97.04,96.965,96.915,96.9,96.895,96.895,96.89,96.905,96.915,96.915,96.9,96.9,96.895,96.89,96.87
8/2/2018,97.575,97.325,97.175,97.055,96.98,96.935,96.92,96.92,96.92,96.91,96.925,96.935,96.935,96.92,96.92,96.915,96.905,96.885
8/3/2018,97.585,97.335,97.185,97.075,97.005,96.96,96.95,96.955,96.96,96.95,96.965,96.975,96.975,96.96,96.96,96.95,96.94,96.925
8/6/2018,97.585,97.335,97.185,97.075,97.01,96.97,96.96,96.965,96.975,96.97,96.985,96.99,96.99,96.98,96.98,96.975,96.965,96.945
8/7/2018,97.585,97.33,97.175,97.06,96.985,96.94,96.93,96.93,96.935,96.93,96.945,96.955,96.955,96.945,96.945,96.94,96.935,96.915
8/8/2018,97.595,97.345,97.19,97.075,97,96.955,96.945,96.945,96.95,96.945,96.96,96.97,96.97,96.96,96.965,96.96,96.95,96.935
8/9/2018,97.61,97.365,97.215,97.105,97.03,96.985,96.975,96.975,96.98,96.975,96.99,97,97,96.99,96.995,96.99,96.98,96.965
8/10/2018,97.63,97.41,97.275,97.17,97.105,97.065,97.06,97.065,97.075,97.07,97.085,97.09,97.09,97.08,97.08,97.075,97.065,97.05
8/13/2018,97.635,97.405,97.265,97.155,97.09,97.045,97.04,97.045,97.055,97.05,97.065,97.07,97.07,97.06,97.06,97.055,97.045,97.03
8/14/2018,97.625,97.38,97.23,97.12,97.05,97.01,97.005,97.015,97.025,97.02,97.035,97.045,97.045,97.035,97.035,97.03,97.02,97.005
8/15/2018,97.6425,97.395,97.255,97.155,97.095,97.055,97.05,97.06,97.07,97.07,97.085,97.095,97.095,97.085,97.085,97.08,97.075,97.055
8/16/2018,97.6275,97.375,97.23,97.125,97.065,97.025,97.02,97.025,97.035,97.035,97.05,97.06,97.06,97.055,97.055,97.05,97.045,97.025
8/17/2018,97.6375,97.385,97.235,97.125,97.06,97.02,97.015,97.02,97.03,97.03,97.045,97.055,97.06,97.05,97.055,97.05,97.045,97.025
8/20/2018,97.6475,97.41,97.27,97.165,97.105,97.065,97.06,97.07,97.08,97.08,97.095,97.105,97.11,97.105,97.105,97.1,97.095,97.08
8/21/2018,97.6475,97.405,97.26,97.15,97.085,97.045,97.04,97.045,97.055,97.055,97.07,97.08,97.085,97.08,97.085,97.08,97.075,97.06
8/22/2018,97.65,97.41,97.27,97.17,97.11,97.07,97.07,97.08,97.09,97.09,97.105,97.115,97.12,97.11,97.115,97.11,97.105,97.085
8/23/2018,97.655,97.405,97.265,97.165,97.11,97.07,97.07,97.08,97.09,97.09,97.105,97.115,97.12,97.115,97.115,97.11,97.105,97.09
8/24/2018,97.6475,97.395,97.25,97.145,97.09,97.05,97.05,97.06,97.07,97.07,97.09,97.1,97.1,97.095,97.1,97.095,97.09,97.075
8/27/2018,97.64,97.38,97.23,97.125,97.07,97.03,97.025,97.035,97.045,97.045,97.065,97.075,97.075,97.07,97.08,97.075,97.065,97.05
8/28/2018,97.6425,97.37,97.215,97.11,97.05,97.01,97.005,97.015,97.02,97.02,97.035,97.045,97.045,97.04,97.045,97.04,97.03,97.015
8/29/2018,97.645,97.365,97.205,97.09,97.03,96.99,96.985,96.995,97.005,97.005,97.02,97.03,97.035,97.03,97.035,97.03,97.025,97.01
8/30/2018,97.6425,97.375,97.22,97.115,97.06,97.02,97.015,97.025,97.035,97.035,97.05,97.06,97.065,97.06,97.065,97.06,97.055,97.04
8/31/2018,97.645,97.385,97.24,97.14,97.085,97.045,97.045,97.055,97.065,97.065,97.08,97.09,97.09,97.085,97.09,97.085,97.075,97.06
9/4/2018,97.6475,97.38,97.225,97.115,97.055,97.015,97.01,97.015,97.025,97.025,97.04,97.045,97.045,97.04,97.045,97.04,97.03,97.015
9/5/2018,97.6525,97.385,97.23,97.12,97.065,97.025,97.02,97.03,97.035,97.035,97.05,97.06,97.06,97.05,97.05,97.045,97.04,97.02
9/6/2018,97.65,97.39,97.24,97.135,97.08,97.045,97.045,97.055,97.06,97.06,97.075,97.085,97.085,97.075,97.08,97.075,97.065,97.05
9/7/2018,97.6425,97.355,97.185,97.065,97,96.96,96.955,96.96,96.965,96.965,96.985,96.995,96.995,96.99,96.995,96.995,96.99,96.975
9/10/2018,97.645,97.35,97.185,97.065,96.995,96.955,96.95,96.955,96.965,96.965,96.985,96.995,97,96.995,97,97,96.995,96.98
9/11/2018,97.645,97.335,97.16,97.025,96.95,96.905,96.895,96.9,96.91,96.91,96.93,96.94,96.945,96.94,96.95,96.95,96.945,96.93
9/12/2018,97.6525,97.35,97.175,97.035,96.955,96.905,96.9,96.91,96.92,96.925,96.945,96.96,96.965,96.96,96.97,96.97,96.965,96.95
9/13/2018,97.66,97.365,97.185,97.03,96.945,96.895,96.89,96.9,96.91,96.915,96.94,96.955,96.96,96.955,96.965,96.965,96.96,96.945
9/14/2018,97.6575,97.355,97.17,97.01,96.92,96.865,96.855,96.865,96.88,96.885,96.905,96.92,96.93,96.925,96.935,96.935,96.93,96.915
9/17/2018,97.6612,97.36,97.185,97.02,96.93,96.87,96.86,96.87,96.885,96.89,96.91,96.925,96.935,96.93,96.935,96.935,96.93,96.915
9/18/2018,97.37,97.185,97.02,96.925,96.86,96.84,96.845,96.855,96.855,96.875,96.885,96.89,96.88,96.89,96.89,96.885,96.87,96.865
9/19/2018,97.35,97.17,97.005,96.91,96.845,96.825,96.825,96.835,96.83,96.845,96.855,96.86,96.85,96.86,96.86,96.85,96.835,96.83
9/20/2018,97.325,97.145,96.99,96.9,96.835,96.815,96.815,96.82,96.815,96.83,96.84,96.845,96.835,96.845,96.845,96.84,96.825,96.825
9/21/2018,97.335,97.16,97.005,96.915,96.855,96.835,96.835,96.84,96.83,96.845,96.855,96.86,96.85,96.855,96.855,96.855,96.84,96.835
9/24/2018,97.34,97.16,97.005,96.915,96.855,96.83,96.825,96.83,96.82,96.835,96.845,96.85,96.84,96.845,96.845,96.845,96.83,96.83
9/25/2018,97.325,97.145,96.985,96.895,96.83,96.8,96.79,96.79,96.78,96.8,96.81,96.815,96.805,96.815,96.815,96.815,96.805,96.8
9/26/2018,97.325,97.15,96.995,96.905,96.84,96.815,96.81,96.815,96.81,96.835,96.85,96.855,96.85,96.86,96.865,96.865,96.855,96.85
9/27/2018,97.325,97.145,96.995,96.905,96.84,96.815,96.815,96.82,96.82,96.845,96.86,96.87,96.865,96.875,96.875,96.875,96.865,96.86
9/28/2018,97.34,97.16,97.01,96.92,96.86,96.835,96.83,96.835,96.835,96.855,96.87,96.88,96.875,96.885,96.885,96.885,96.875,96.87
10/1/2018,97.34,97.155,97,96.915,96.855,96.83,96.825,96.83,96.825,96.845,96.86,96.87,96.865,96.87,96.87,96.87,96.855,96.85
